"Delivery Date","Hour Ending","Repeated Hour Flag","REGDN","REGUP","RRS","NSPIN","total_lmp"
2010-12-02 17:00:00,"17:00","N",4.03,8.99,7.26,5.99,26.1625
2010-12-02 18:00:00,"18:00","N",3.74,15,12,9.5,30.2425
2010-12-02 19:00:00,"19:00","N",4,24.98,17.89,11.42,36.77875
2010-12-02 20:00:00,"20:00","N",4,17.51,17.51,11.42,32.2925
2010-12-02 21:00:00,"21:00","N",4,15.1,15.1,11.42,30.46875
2010-12-02 22:00:00,"22:00","N",4,11,10,8,27.44625
2010-12-02 23:00:00,"23:00","N",9.16,15,14,6.05,24.65
2010-12-03 00:00:00,"24:00:00","N",7.75,5.41,5.41,5.41,23.28875
2010-12-03 01:00:00,"1:00","N",9,11.97,11.97,3.1,26.94
2010-12-03 02:00:00,"2:00","N",9,10,10,2.95,21.8075
2010-12-03 03:00:00,"3:00","N",7,6.5,6.5,3.01,20.46
2010-12-03 04:00:00,"4:00","N",7.11,6.16,6.5,2.96,20.4825
2010-12-03 05:00:00,"5:00","N",6.92,10.88,10.88,2.91,22.1675
2010-12-03 06:00:00,"6:00","N",13.11,16,16,3.04,29.045
2010-12-03 07:00:00,"7:00","N",4,24.22,24.22,4.05,29.56125
2010-12-03 08:00:00,"8:00","N",4.5,17.93,18.48,4.25,28.75875
2010-12-03 09:00:00,"9:00","N",4,15.59,15.59,4.96,25.97
2010-12-03 10:00:00,"10:00","N",4,10.73,11.33,4.63,27.175
2010-12-03 11:00:00,"11:00","N",3.37,8.53,9.13,7.13,29.3925
2010-12-03 12:00:00,"12:00","N",4,8.07,8.07,6.07,29.6975
2010-12-03 13:00:00,"13:00","N",3.88,9.13,9.13,6.13,27.8275
2010-12-03 14:00:00,"14:00","N",5,6.71,7.31,5.31,25.675
2010-12-03 15:00:00,"15:00","N",3,7.31,7.31,5.31,24.42375
2010-12-03 16:00:00,"16:00","N",3,8.56,8.56,5.45,23.63125
2010-12-03 17:00:00,"17:00","N",4,10.51,10.51,6.12,24.83125
2010-12-03 18:00:00,"18:00","N",5.4,15.17,15,8.16,25.74875
2010-12-03 19:00:00,"19:00","N",7.11,18,17,11.22,26.61375
2010-12-03 20:00:00,"20:00","N",7.11,16.31,16.31,10,22.9425
2010-12-03 21:00:00,"21:00","N",4.5,12,12,9.1,20.795
2010-12-03 22:00:00,"22:00","N",4.73,12,12,6.5,19.795
2010-12-03 23:00:00,"23:00","N",9.98,15,15,5.25,19.1325
2010-12-04 00:00:00,"24:00:00","N",8.95,7,7,4.56,16.5375
2010-12-04 01:00:00,"1:00","N",9.01,5.9,5.5,2.89,11.40125
2010-12-04 02:00:00,"2:00","N",9.38,5,5,2.98,1.8575
2010-12-04 03:00:00,"3:00","N",7,5,5,2.98,-1.9175
2010-12-04 04:00:00,"4:00","N",7,5,5,2.96,-1.3175
2010-12-04 05:00:00,"5:00","N",7,5,5,3,4.96375
2010-12-04 06:00:00,"6:00","N",15,5.9,5.5,2.99,19.9225
2010-12-04 07:00:00,"7:00","N",8.92,10.64,9.64,2.91,20.84125
2010-12-04 08:00:00,"8:00","N",11,8,8,2.86,20.87
2010-12-04 09:00:00,"9:00","N",10,14,13,2.8,23.7775
2010-12-04 10:00:00,"10:00","N",10,10,10,2.66,25.82875
2010-12-04 11:00:00,"11:00","N",5,8.53,8.53,2.68,27.41125
2010-12-04 12:00:00,"12:00","N",5.41,8.42,8.42,2.77,27.77125
2010-12-04 13:00:00,"13:00","N",5,8.21,8.21,2.79,28.0875
2010-12-04 14:00:00,"14:00","N",7,8,8,2.85,27.85
2010-12-04 15:00:00,"15:00","N",4.5,7.72,7.72,2.89,25.9825
2010-12-04 16:00:00,"16:00","N",4.53,8.25,8,2.88,27.19625
2010-12-04 17:00:00,"17:00","N",5.7,11,10,2.87,25.37875
2010-12-04 18:00:00,"18:00","N",6.73,14,13,2.7,40.74625
2010-12-04 19:00:00,"19:00","N",7.11,16,15,2.55,36.31
2010-12-04 20:00:00,"20:00","N",7.11,15,14,2.65,30.49375
2010-12-04 21:00:00,"21:00","N",4.5,10.44,10.44,2.91,27.9625
2010-12-04 22:00:00,"22:00","N",6.63,10,10,2.97,24.6425
2010-12-04 23:00:00,"23:00","N",12,14,13,2.83,22.3925
2010-12-05 00:00:00,"24:00:00","N",6,7.81,7.81,3.04,19.82625
2010-12-05 01:00:00,"1:00","N",7.33,7,7,2.81,20.4375
2010-12-05 02:00:00,"2:00","N",7.11,5.5,5.5,2.92,20.0275
2010-12-05 03:00:00,"3:00","N",5.64,5.5,5.5,2.9,20.3225
2010-12-05 04:00:00,"4:00","N",5.96,5.5,5.5,2.91,21.0375
2010-12-05 05:00:00,"5:00","N",5.5,5.5,5.5,2.98,25.4375
2010-12-05 06:00:00,"6:00","N",9,9,9,2.96,35.87875
2010-12-05 07:00:00,"7:00","N",4.41,16,15,2.92,37.335
2010-12-05 08:00:00,"8:00","N",5,9.74,9.74,2.84,35.44375
2010-12-05 09:00:00,"9:00","N",4.5,11.1,11.1,2.74,77.58125
2010-12-05 10:00:00,"10:00","N",4.5,9.73,9.73,2.6,43.45375
2010-12-05 11:00:00,"11:00","N",4.5,8.56,8.9,2.67,44.17625
2010-12-05 12:00:00,"12:00","N",4.5,8.42,8.42,2.75,42.46125
2010-12-05 13:00:00,"13:00","N",3.91,9.09,9.09,2.77,33.22
2010-12-05 14:00:00,"14:00","N",5,6,6,2.83,29.1825
2010-12-05 15:00:00,"15:00","N",3.53,7.7,7.7,2.87,28.80375
2010-12-05 16:00:00,"16:00","N",3.62,7.9,7.9,2.87,27.6575
2010-12-05 17:00:00,"17:00","N",5,10,10,2.85,28.1525
2010-12-05 18:00:00,"18:00","N",5,12.7,12.7,2.69,62.92
2010-12-05 19:00:00,"19:00","N",6.35,18.57,18.57,2.53,47.25125
2010-12-05 20:00:00,"20:00","N",5,17.05,17.06,2.63,43.2525
2010-12-05 21:00:00,"21:00","N",4.5,13,13,2.9,44.1375
2010-12-05 22:00:00,"22:00","N",4.5,11.81,11.81,2.96,41.33375
2010-12-05 23:00:00,"23:00","N",7.5,12,12,2.73,32.59125
2010-12-06 00:00:00,"24:00:00","N",6,9.08,9.08,2.95,32.29
2010-12-06 01:00:00,"1:00","N",7,7,7,3.08,31.435
2010-12-06 02:00:00,"2:00","N",6.87,6.33,6.33,3.1,29.18
2010-12-06 03:00:00,"3:00","N",5,6.01,6.01,3.01,30.5075
2010-12-06 04:00:00,"4:00","N",5.24,5,5,2.97,34.725
2010-12-06 05:00:00,"5:00","N",4,6.3,6.3,2.94,36.46875
2010-12-06 06:00:00,"6:00","N",7,15,15,2.82,35.245
2010-12-06 07:00:00,"7:00","N",3,31.42,25.42,2.48,85.8025
2010-12-06 08:00:00,"8:00","N",5,27.08,25,2.24,60.15125
2010-12-06 09:00:00,"9:00","N",3,21.73,21.26,2.66,35.6775
2010-12-06 10:00:00,"10:00","N",4,15,15,2.71,34.5
2010-12-06 11:00:00,"11:00","N",3,8.28,8.28,2.8,32.0925
2010-12-06 12:00:00,"12:00","N",3.99,7,7,2.81,31.8875
2010-12-06 13:00:00,"13:00","N",3,7,7,2.93,29.8675
2010-12-06 14:00:00,"14:00","N",5,5.42,5.42,2.9,28.115
2010-12-06 15:00:00,"15:00","N",3,6,6,2.93,27.5225
2010-12-06 16:00:00,"16:00","N",3.69,6.96,5.96,2.97,27.3975
2010-12-06 17:00:00,"17:00","N",4.25,8.24,7.24,2.93,28.095
2010-12-06 18:00:00,"18:00","N",5,14.43,13.43,2.72,268.4875
2010-12-06 19:00:00,"19:00","N",7,22.27,21.27,2.37,240.2975
2010-12-06 20:00:00,"20:00","N",7,21,20,2.61,37.885
2010-12-06 21:00:00,"21:00","N",3,15,15,2.76,38.7675
2010-12-06 22:00:00,"22:00","N",4.3,12,12,2.8,32.34
2010-12-06 23:00:00,"23:00","N",7.11,10.29,10,2.32,28.845
2010-12-07 00:00:00,"24:00:00","N",5.55,9.14,9.14,2.66,26.785
2010-12-07 01:00:00,"1:00","N",5.3,5.99,5.99,2.64,27.09
2010-12-07 02:00:00,"2:00","N",5.93,5.92,5.91,2.73,26.20625
2010-12-07 03:00:00,"3:00","N",4.21,5,5,2.74,25.745
2010-12-07 04:00:00,"4:00","N",4.74,5,5,2.76,26.025
2010-12-07 05:00:00,"5:00","N",3.28,6.44,6.44,2.72,28.4175
2010-12-07 06:00:00,"6:00","N",7.11,12.45,11.45,2.63,27.5475
2010-12-07 07:00:00,"7:00","N",2.85,32.36,28.11,2.3,32.3675
2010-12-07 08:00:00,"8:00","N",4.5,26.17,25.17,2.27,31.92875
2010-12-07 09:00:00,"9:00","N",3,17.81,16.81,2.34,29.04
2010-12-07 10:00:00,"10:00","N",3,12.25,12.25,2.45,28.3375
2010-12-07 11:00:00,"11:00","N",3,10,10,5.21,26.63
2010-12-07 12:00:00,"12:00","N",3.01,8.06,8.06,5.11,26.1625
2010-12-07 13:00:00,"13:00","N",3.85,6.8,6.8,4.8,23.735
2010-12-07 14:00:00,"14:00","N",5.03,5.5,5.73,3.73,22.215
2010-12-07 15:00:00,"15:00","N",4.83,5.99,5.99,3.99,21.67
2010-12-07 16:00:00,"16:00","N",5,5.99,5.99,3.99,20.2075
2010-12-07 17:00:00,"17:00","N",5.29,8,7,5,21.8125
2010-12-07 18:00:00,"18:00","N",5.11,15,15,5.41,26.555
2010-12-07 19:00:00,"19:00","N",4.5,18.18,18.18,5.38,28.3475
2010-12-07 20:00:00,"20:00","N",4.96,15,15,5.21,27.95125
2010-12-07 21:00:00,"21:00","N",3,12.89,12.89,5.21,27.33
2010-12-07 22:00:00,"22:00","N",4.3,11.76,11.76,3.2,25.355
2010-12-07 23:00:00,"23:00","N",7.65,11.17,11.17,2.8,20.80375
2010-12-08 00:00:00,"24:00:00","N",7.11,9.96,9.96,2.7,18.1
2010-12-08 01:00:00,"1:00","N",6.68,5.32,5.32,2.65,20.31375
2010-12-08 02:00:00,"2:00","N",6.48,5,5,2.75,21.2425
2010-12-08 03:00:00,"3:00","N",5,5,5,2.77,22.97125
2010-12-08 04:00:00,"4:00","N",5,4.77,4.77,2.77,24.0125
2010-12-08 05:00:00,"5:00","N",3.86,5,5,2.75,26.825
2010-12-08 06:00:00,"6:00","N",7.5,11,10,2.65,28.8575
2010-12-08 07:00:00,"7:00","N",2.9,27.85,25,2.18,40.19
2010-12-08 08:00:00,"8:00","N",4.83,26.47,25,2.16,36.66
2010-12-08 09:00:00,"9:00","N",3,20,19.55,2.28,33.2475
2010-12-08 10:00:00,"10:00","N",4.85,13.82,13.82,2.42,23.235
2010-12-08 11:00:00,"11:00","N",3.59,8.14,8,4,31.1325
2010-12-08 12:00:00,"12:00","N",4.21,6,6,4,29.825
2010-12-08 13:00:00,"13:00","N",3,5.48,5.48,3.48,29.0525
2010-12-08 14:00:00,"14:00","N",5,5.25,5.25,3.25,29.075
2010-12-08 15:00:00,"15:00","N",3,5.25,5.25,3.25,28.73125
2010-12-08 16:00:00,"16:00","N",3,5.25,5.25,3.25,28.39375
2010-12-08 17:00:00,"17:00","N",3,8,7,5,28.42625
2010-12-08 18:00:00,"18:00","N",4,16.25,16.25,7.7,43.5425
2010-12-08 19:00:00,"19:00","N",7,20.98,20.98,11.02,48.37125
2010-12-08 20:00:00,"20:00","N",7.11,16.34,16.34,7.7,35.275
2010-12-08 21:00:00,"21:00","N",3,12,12,5.41,32.93
2010-12-08 22:00:00,"22:00","N",4.3,11.24,11.24,3.95,30.34625
2010-12-08 23:00:00,"23:00","N",8.61,11.27,11.26,2.76,28.0075
2010-12-09 00:00:00,"24:00:00","N",6.55,9.06,9.06,2.73,24.32125
2010-12-09 01:00:00,"1:00","N",6.41,7,7,2.77,25.17125
2010-12-09 02:00:00,"2:00","N",6.25,5,5,2.83,26.0375
2010-12-09 03:00:00,"3:00","N",5,5,5,2.85,26.32
2010-12-09 04:00:00,"4:00","N",5,4.85,4.85,2.85,27.15375
2010-12-09 05:00:00,"5:00","N",3.79,5,5,2.81,30.63
2010-12-09 06:00:00,"6:00","N",7.5,11.94,11.94,2.71,33.995
2010-12-09 07:00:00,"7:00","N",4,24.8,24.54,2.4,49.48625
2010-12-09 08:00:00,"8:00","N",4.67,25,25,2.37,35.335
2010-12-09 09:00:00,"9:00","N",4,16.03,16.03,2.5,28.75
2010-12-09 10:00:00,"10:00","N",4.97,10,10,2.62,28.18625
2010-12-09 11:00:00,"11:00","N",3.43,7.23,7.83,4,26.665
2010-12-09 12:00:00,"12:00","N",4.5,5.44,5.44,4,24.81375
2010-12-09 13:00:00,"13:00","N",4.5,5.16,5.16,3.16,21.59875
2010-12-09 14:00:00,"14:00","N",4.94,4.92,5,3,20.64
2010-12-09 15:00:00,"15:00","N",3.9,4.87,4.92,2.92,21.345
2010-12-09 16:00:00,"16:00","N",4,5,5,3,23.415
2010-12-09 17:00:00,"17:00","N",4.25,8,8,5.06,25.6625
2010-12-09 18:00:00,"18:00","N",4.5,13.55,13.55,5.59,76.6425
2010-12-09 19:00:00,"19:00","N",5.75,25,25,5.3,35.34625
2010-12-09 20:00:00,"20:00","N",7.5,15,15,5.41,34.685
2010-12-09 21:00:00,"21:00","N",4.5,12,12,5.61,36.6
2010-12-09 22:00:00,"22:00","N",4.5,10,10,4.4,37.98
2010-12-09 23:00:00,"23:00","N",6.9,12,12,2.88,33.2975
2010-12-10 00:00:00,"24:00:00","N",4.75,8,8,2.86,29.62625
2010-12-10 01:00:00,"1:00","N",7.47,10.4,10.4,2.78,30.10125
2010-12-10 02:00:00,"2:00","N",8.21,5,5,2.84,29.01125
2010-12-10 03:00:00,"3:00","N",6,5,5,2.88,29.475
2010-12-10 04:00:00,"4:00","N",7,5,5,2.85,32.305
2010-12-10 05:00:00,"5:00","N",4.75,5,5,2.81,47.71375
2010-12-10 06:00:00,"6:00","N",7.5,18.26,17.26,2.71,593.33125
2010-12-10 07:00:00,"7:00","N",4.2,25,21.36,2.47,69.595
2010-12-10 08:00:00,"8:00","N",4,21.4,20.4,2.51,38.08375
2010-12-10 09:00:00,"9:00","N",4,15.49,14.49,2.65,37.19375
2010-12-10 10:00:00,"10:00","N",4.5,14.33,14.33,2.51,33.43375
2010-12-10 11:00:00,"11:00","N",4,10.67,10.67,2.52,29.73875
2010-12-10 12:00:00,"12:00","N",4.82,12.32,12.32,2.73,28.33125
2010-12-10 13:00:00,"13:00","N",4.5,10,10,2.78,27.87
2010-12-10 14:00:00,"14:00","N",5,7.16,7.16,2.66,27.90625
2010-12-10 15:00:00,"15:00","N",4.2,7.03,7.03,2.73,27.91125
2010-12-10 16:00:00,"16:00","N",4.34,7.5,7.5,2.79,26.605
2010-12-10 17:00:00,"17:00","N",4.25,8.33,8.33,2.83,27.50125
2010-12-10 18:00:00,"18:00","N",4.5,23.54,22.54,2.65,29.66625
2010-12-10 19:00:00,"19:00","N",4.82,26,25,2.6,32.4025
2010-12-10 20:00:00,"20:00","N",7.11,18.27,17.27,2.77,28.485
2010-12-10 21:00:00,"21:00","N",4.45,13.38,13.38,2.81,26.81875
2010-12-10 22:00:00,"22:00","N",6.45,10,10,2.86,17.665
2010-12-10 23:00:00,"23:00","N",7.5,15,15,2.67,-0.06
2010-12-11 00:00:00,"24:00:00","N",7.11,11.46,11.46,2.73,15.03125
2010-12-11 01:00:00,"1:00","N",8.49,10.71,10,2.81,15.83875
2010-12-11 02:00:00,"2:00","N",9.14,6.33,6.33,2.79,12.45125
2010-12-11 03:00:00,"3:00","N",7,7,7,2.79,14.34875
2010-12-11 04:00:00,"4:00","N",7.11,6.06,6.06,2.79,14.2675
2010-12-11 05:00:00,"5:00","N",7,6.33,6.33,2.78,18.03125
2010-12-11 06:00:00,"6:00","N",16.53,18,15.25,2.73,8.61375
2010-12-11 07:00:00,"7:00","N",4.63,20.59,18.09,2.64,13.9975
2010-12-11 08:00:00,"8:00","N",7,15,15,2.59,13.34
2010-12-11 09:00:00,"9:00","N",4.5,15,15,2.6,19.78875
2010-12-11 10:00:00,"10:00","N",4.85,14.07,14.07,2.57,20.91
2010-12-11 11:00:00,"11:00","N",4.02,12.72,12.73,2.66,20.46
2010-12-11 12:00:00,"12:00","N",5.71,9.26,9.26,2.7,21.125
2010-12-11 13:00:00,"13:00","N",4.5,6.3,6.75,2.75,22.48
2010-12-11 14:00:00,"14:00","N",4.88,5,5.87,2.79,23.22625
2010-12-11 15:00:00,"15:00","N",3.68,5.86,6.15,2.83,22.8025
2010-12-11 16:00:00,"16:00","N",4.28,6.75,6.75,2.8,21.7425
2010-12-11 17:00:00,"17:00","N",4.25,8.75,8.75,4.03,22.1625
2010-12-11 18:00:00,"18:00","N",4.5,13.75,13.75,4.09,25.99375
2010-12-11 19:00:00,"19:00","N",7.5,26,25,5.21,28.0225
2010-12-11 20:00:00,"20:00","N",9,18.14,17.14,4.59,23.1825
2010-12-11 21:00:00,"21:00","N",4.45,10.74,10.74,4,22.7725
2010-12-11 22:00:00,"22:00","N",6.26,10,10,3.34,22.8325
2010-12-11 23:00:00,"23:00","N",8.11,15.21,14.21,2.56,21.49
2010-12-12 00:00:00,"24:00:00","N",7.5,14.37,14.37,2.56,22.38625
2010-12-12 01:00:00,"1:00","N",7.11,10,10,2.73,22.8325
2010-12-12 02:00:00,"2:00","N",7,5.21,5.21,2.7,21.31
2010-12-12 03:00:00,"3:00","N",4.68,5.25,5.25,2.71,21.6225
2010-12-12 04:00:00,"4:00","N",5,5.28,5.28,2.7,23.9075
2010-12-12 05:00:00,"5:00","N",4.2,5.34,5.34,2.69,26.4775
2010-12-12 06:00:00,"6:00","N",7.5,19.99,19.99,2.63,25.49125
2010-12-12 07:00:00,"7:00","N",4.2,21,20,2.55,25.17
2010-12-12 08:00:00,"8:00","N",4.75,20.84,20.84,2.51,29.3525
2010-12-12 09:00:00,"9:00","N",4.2,24.43,24.43,2.5,44.98
2010-12-12 10:00:00,"10:00","N",4.45,21.77,21.77,2.48,32.945
2010-12-12 11:00:00,"11:00","N",3,17.02,17.02,2.54,29.69625
2010-12-12 12:00:00,"12:00","N",4.6,10.75,10.75,2.59,33.14
2010-12-12 13:00:00,"13:00","N",3,7.96,7.96,2.64,28.83
2010-12-12 14:00:00,"14:00","N",4.75,6.33,6.33,2.69,27.0425
2010-12-12 15:00:00,"15:00","N",3.61,6.29,6.29,2.72,26.425
2010-12-12 16:00:00,"16:00","N",3.56,7.53,7.53,2.74,26.545
2010-12-12 17:00:00,"17:00","N",4.25,9.58,9.58,4.24,27.6175
2010-12-12 18:00:00,"18:00","N",4.06,18.12,18.09,5.21,39.14375
2010-12-12 19:00:00,"19:00","N",5.44,26.47,26.02,8.4,97.49625
2010-12-12 20:00:00,"20:00","N",6.75,19.87,19.87,8,140.37125
2010-12-12 21:00:00,"21:00","N",3,16.24,16.23,8,57.72
2010-12-12 22:00:00,"22:00","N",4.3,13.15,13.15,5.11,41.69375
2010-12-12 23:00:00,"23:00","N",7.11,12,12,2.48,38.2625
2010-12-13 00:00:00,"24:00:00","N",5.55,12.48,12.48,2.47,31.77
2010-12-13 01:00:00,"1:00","N",5,7.97,7.97,2.71,27.415
2010-12-13 02:00:00,"2:00","N",4.75,4.75,4.75,2.75,26.0925
2010-12-13 03:00:00,"3:00","N",3,5,5,2.71,24.58
2010-12-13 04:00:00,"4:00","N",3,6.75,6.75,2.71,24.02
2010-12-13 05:00:00,"5:00","N",3,10.75,10.75,2.63,26.555
2010-12-13 06:00:00,"6:00","N",5.75,15.55,15.55,2.46,28.13
2010-12-13 07:00:00,"7:00","N",3,36,35,1.98,33.3775
2010-12-13 08:00:00,"8:00","N",4.5,28.66,28.66,1.95,32.7625
2010-12-13 09:00:00,"9:00","N",4,18.36,18.36,2.24,29.3975
2010-12-13 10:00:00,"10:00","N",4.26,13.93,13.93,2.35,28.8575
2010-12-13 11:00:00,"11:00","N",3,10,10,2.52,28.42875
2010-12-13 12:00:00,"12:00","N",3,10.75,10.75,2.64,28.66375
2010-12-13 13:00:00,"13:00","N",3,9.47,10,2.76,27.61
2010-12-13 14:00:00,"14:00","N",4.5,5.35,5.95,2.82,26.35125
2010-12-13 15:00:00,"15:00","N",3,5.59,6.15,2.83,25.1875
2010-12-13 16:00:00,"16:00","N",3,7.5,7.5,2.84,23.755
2010-12-13 17:00:00,"17:00","N",4,9.56,9.56,2.79,24.8925
2010-12-13 18:00:00,"18:00","N",4.42,20.77,20.77,5.21,28.035
2010-12-13 19:00:00,"19:00","N",5.75,32.72,32.72,11.02,30.32875
2010-12-13 20:00:00,"20:00","N",7,18.94,18.94,5.21,30.1125
2010-12-13 21:00:00,"21:00","N",3,15,15,5.11,28.87875
2010-12-13 22:00:00,"22:00","N",3.47,11.39,11.39,3.34,27.44375
2010-12-13 23:00:00,"23:00","N",5.44,9.83,9.83,2.58,27.8225
2010-12-14 00:00:00,"24:00:00","N",4.45,9.37,9.37,2.57,25.68875
2010-12-14 01:00:00,"1:00","N",6,9.95,9.95,2.64,23.175
2010-12-14 02:00:00,"2:00","N",6.62,8,8,2.74,22.195
2010-12-14 03:00:00,"3:00","N",4.92,5.88,5.88,2.75,22.57875
2010-12-14 04:00:00,"4:00","N",4.66,5.43,5.43,2.75,24.20125
2010-12-14 05:00:00,"5:00","N",3.52,6.84,6.84,2.7,23.63625
2010-12-14 06:00:00,"6:00","N",6.02,13.98,13.98,2.58,25.4325
2010-12-14 07:00:00,"7:00","N",4.5,33.53,33.17,2.16,45.77625
2010-12-14 08:00:00,"8:00","N",5.82,30.22,30.22,2.12,35.81375
2010-12-14 09:00:00,"9:00","N",4.5,18.9,18.9,2.27,30.57125
2010-12-14 10:00:00,"10:00","N",5.91,13.75,13.75,2.43,31.2275
2010-12-14 11:00:00,"11:00","N",5.75,11.38,11.38,2.79,29.86875
2010-12-14 12:00:00,"12:00","N",4.53,8.1,9,3.9,28.19125
2010-12-14 13:00:00,"13:00","N",4.5,7,7,3.9,29.4775
2010-12-14 14:00:00,"14:00","N",5,5,5.84,3.84,27.305
2010-12-14 15:00:00,"15:00","N",4.48,5.7,5.7,3.59,26.07625
2010-12-14 16:00:00,"16:00","N",4.4,7.48,7.48,3.54,23.11
2010-12-14 17:00:00,"17:00","N",5.31,9.53,9.53,4.05,23.28125
2010-12-14 18:00:00,"18:00","N",7.65,20.93,20.93,5,27.25875
2010-12-14 19:00:00,"19:00","N",9,31.04,31.04,5.21,31.53375
2010-12-14 20:00:00,"20:00","N",9,23.52,23.52,5,29.82
2010-12-14 21:00:00,"21:00","N",4.45,17.27,17.27,4.51,29.1225
2010-12-14 22:00:00,"22:00","N",5.58,10.75,10.75,3.35,27.125
2010-12-14 23:00:00,"23:00","N",7.75,14.94,14.94,2.83,22.7975
2010-12-15 00:00:00,"24:00:00","N",13.11,11.95,13,2.76,18.435
2010-12-15 01:00:00,"1:00","N",10.4,8.48,8.48,2.81,18.1725
2010-12-15 02:00:00,"2:00","N",10.13,6,6,2.83,17.50875
2010-12-15 03:00:00,"3:00","N",7,5,5,2.79,16.55375
2010-12-15 04:00:00,"4:00","N",7,5,5,2.78,17.61875
2010-12-15 05:00:00,"5:00","N",7,5.24,5.24,2.68,20.76
2010-12-15 06:00:00,"6:00","N",9.22,12.7,12.7,2.65,22.65625
2010-12-15 07:00:00,"7:00","N",4,23.89,22.89,2.5,26.5525
2010-12-15 08:00:00,"8:00","N",5.39,19.92,19.92,2.4,27.475
2010-12-15 09:00:00,"9:00","N",5,11.2,11.2,2.47,25.0525
2010-12-15 10:00:00,"10:00","N",5.25,8.98,9.68,2.37,24.99625
2010-12-15 11:00:00,"11:00","N",4.5,7.39,7.54,3.9,26.005
2010-12-15 12:00:00,"12:00","N",4.53,5.34,5.69,3.69,25.5525
2010-12-15 13:00:00,"13:00","N",4.5,5.36,5.36,3.36,26.18
2010-12-15 14:00:00,"14:00","N",5,4.81,5.05,3.05,25.37375
2010-12-15 15:00:00,"15:00","N",4.44,5.02,5.05,3.05,25.5525
2010-12-15 16:00:00,"16:00","N",4.53,7,7,3.88,24.8975
2010-12-15 17:00:00,"17:00","N",4.5,7.26,7.26,4.05,25.14375
2010-12-15 18:00:00,"18:00","N",4.51,17.36,17.36,4.1,224.7925
2010-12-15 19:00:00,"19:00","N",7.08,30,30,5.21,206.965
2010-12-15 20:00:00,"20:00","N",7.11,17.88,17.88,4.4,26.4075
2010-12-15 21:00:00,"21:00","N",5.14,8.33,8.33,4.2,27.21125
2010-12-15 22:00:00,"22:00","N",7.11,7.63,7.63,3.15,27.77625
2010-12-15 23:00:00,"23:00","N",9.9,10,10,2.74,21.4625
