"Delivery Date","Hour Ending","Repeated Hour Flag","REGDN","REGUP","RRS","NSPIN","total_lmp"
2017-01-03 02:00:00,"02:00","N",5,3.11,8,0.01,16.9066666666667
2017-01-03 03:00:00,"03:00","N",5,3.2,8,0.45,8.72333333333333
2017-01-03 04:00:00,"04:00","N",5,5,8,0.45,13.55
2017-01-03 05:00:00,"05:00","N",6.64,9,8,0.45,18.3216666666667
2017-01-03 06:00:00,"06:00","N",13.5,35.43,12,0.5,19.4033333333333
2017-01-03 07:00:00,"07:00","N",20,40.06,16,1,22.0816666666667
2017-01-03 08:00:00,"08:00","N",3.5,5,11,1,14.2208333333333
2017-01-03 09:00:00,"09:00","N",3.01,8,9,0.97,18.9908333333333
2017-01-03 10:00:00,"10:00","N",2,8.12,9,0.99,19.1625
2017-01-03 11:00:00,"11:00","N",3.5,5,9,0.82,21.5133333333333
2017-01-03 12:00:00,"12:00","N",3.5,3.3,11.91,0.82,21.3516666666667
2017-01-03 13:00:00,"13:00","N",3.09,3.3,12.81,0.82,22.1525
2017-01-03 14:00:00,"14:00","N",2,3.3,8,0.82,22.8566666666667
2017-01-03 15:00:00,"15:00","N",2,3.3,8,0.5,24.1141666666667
2017-01-03 16:00:00,"16:00","N",0.59,3.11,5.11,0.5,23.3033333333333
2017-01-03 17:00:00,"17:00","N",0.4,3.2,5.2,0.5,25.655
2017-01-03 18:00:00,"18:00","N",2,19.46,21,0.5,262.74
2017-01-03 19:00:00,"19:00","N",3.46,14.1,20.44,0.5,51.8691666666667
2017-01-03 20:00:00,"20:00","N",3,3.2,10.87,0.5,28.1975
2017-01-03 21:00:00,"21:00","N",3.5,4,5,0.5,123.139166666667
2017-01-03 22:00:00,"22:00","N",5,4,8.87,0.5,26.1566666666667
2017-01-03 23:00:00,"23:00","N",11.98,5.29,8.16,0.01,25.9091666666667
2017-01-04 00:00:00,"24:00","N",10.18,5.99,8.11,0.01,36.4608333333333
2017-01-04 01:00:00,"01:00","N",3.5,4.64,5.47,0.01,92.6333333333333
2017-01-04 02:00:00,"02:00","N",3.11,2.7,4.76,0.01,28.0575
2017-01-04 03:00:00,"03:00","N",3.24,3.09,3.91,0.5,27.9475
2017-01-04 04:00:00,"04:00","N",2.85,4.36,5.1,0.5,26.4625
2017-01-04 05:00:00,"05:00","N",3.44,5,4.16,0.5,23.5758333333333
2017-01-04 06:00:00,"06:00","N",3.98,6.39,6.59,0.5,21.8866666666667
2017-01-04 07:00:00,"07:00","N",7.01,24.38,24.38,2,28.0025
2017-01-04 08:00:00,"08:00","N",3.5,11.97,14.65,2,59.1975
2017-01-04 09:00:00,"09:00","N",3.01,6.8,7.55,2,84.1166666666667
2017-01-04 10:00:00,"10:00","N",3,5,5.75,2,32.1575
2017-01-04 11:00:00,"11:00","N",3.5,3.16,4.75,1.14,31.4466666666667
2017-01-04 12:00:00,"12:00","N",3.5,2.61,4.75,1.22,34.4683333333333
2017-01-04 13:00:00,"13:00","N",3.11,2.28,4.75,2,27.91
2017-01-04 14:00:00,"14:00","N",3.5,2.61,4.75,1.32,22.3458333333333
2017-01-04 15:00:00,"15:00","N",3.11,1.01,4.75,0.5,20.2266666666667
2017-01-04 16:00:00,"16:00","N",1.26,1.01,3.2,0.5,20.7233333333333
2017-01-04 17:00:00,"17:00","N",1,3,4.75,0.5,22.685
2017-01-04 18:00:00,"18:00","N",2.01,14.64,20,0.5,26.4041666666667
2017-01-04 19:00:00,"19:00","N",3.46,8.4,20,0.5,25.7975
2017-01-04 20:00:00,"20:00","N",2.99,3.62,8.38,0.5,22.5775
2017-01-04 21:00:00,"21:00","N",3.38,2.71,5.11,0.5,24.3275
2017-01-04 22:00:00,"22:00","N",5,3.11,5.11,0.5,22.5875
2017-01-04 23:00:00,"23:00","N",9.07,3.29,3.29,0.01,24.0241666666667
2017-01-05 00:00:00,"24:00","N",5,2.9,3,0.01,19.8616666666667
2017-01-05 01:00:00,"01:00","N",6.56,5,9.31,0.01,19.7975
2017-01-05 02:00:00,"02:00","N",5.25,1.61,3.11,0.01,20.0083333333333
2017-01-05 03:00:00,"03:00","N",5,1.61,3.11,0.47,20.1425
2017-01-05 04:00:00,"04:00","N",5,2.99,6.75,0.47,20.0708333333333
2017-01-05 05:00:00,"05:00","N",5,4.84,4.11,0.48,21.3308333333333
2017-01-05 06:00:00,"06:00","N",11.3,13.75,9.7,0.47,21.5366666666667
2017-01-05 07:00:00,"07:00","N",16.57,28.63,20,1.75,22.9133333333333
2017-01-05 08:00:00,"08:00","N",10.71,6.08,13.89,1.75,23.6175
2017-01-05 09:00:00,"09:00","N",11.3,4,7.88,1.75,22.4025
2017-01-05 10:00:00,"10:00","N",6.4,3.1,6.33,2,21.2775
2017-01-05 11:00:00,"11:00","N",50,1.01,4.64,0.97,20.3216666666667
2017-01-05 12:00:00,"12:00","N",50,1,4.5,0.97,20.2466666666667
2017-01-05 13:00:00,"13:00","N",11.11,1,4.39,0.97,20.2308333333333
2017-01-05 14:00:00,"14:00","N",5.92,1,4.5,1,20.3533333333333
2017-01-05 15:00:00,"15:00","N",3.98,1,3.75,0.61,18.895
2017-01-05 16:00:00,"16:00","N",3.01,1,3.42,0.74,17.3033333333333
2017-01-05 17:00:00,"17:00","N",2,1,3.55,0.74,19.26
2017-01-05 18:00:00,"18:00","N",9.7,13.77,15.77,0.74,23.5675
2017-01-05 19:00:00,"19:00","N",10,6.74,11.56,0.97,28.0475
2017-01-05 20:00:00,"20:00","N",10.13,3.04,6.5,0.74,23.2575
2017-01-05 21:00:00,"21:00","N",4.1,3,6.77,0.65,22.7216666666667
2017-01-05 22:00:00,"22:00","N",9.71,1.01,3.51,0.97,21.2208333333333
2017-01-05 23:00:00,"23:00","N",11.03,1,2.61,0.01,20.0491666666667
2017-01-06 00:00:00,"24:00","N",13.27,1,2.61,0.01,20.0075
2017-01-06 01:00:00,"01:00","N",5,1,2,0.01,19.8625
2017-01-06 02:00:00,"02:00","N",3.5,1,2,0.01,19.3333333333333
2017-01-06 03:00:00,"03:00","N",3.5,1,2,0.3,18.6758333333333
2017-01-06 04:00:00,"04:00","N",3.11,1,2,0.39,18.9108333333333
2017-01-06 05:00:00,"05:00","N",5,1,2.11,0.46,19.8833333333333
2017-01-06 06:00:00,"06:00","N",2.61,3,4,0.46,21.0108333333333
2017-01-06 07:00:00,"07:00","N",10,12.29,13.29,2,25.2858333333333
2017-01-06 08:00:00,"08:00","N",3.5,7.02,12.99,3.39,25.0408333333333
2017-01-06 09:00:00,"09:00","N",1,7.22,8.4,2,26.2208333333333
2017-01-06 10:00:00,"10:00","N",1.99,5.35,6.35,2,25.9775
2017-01-06 11:00:00,"11:00","N",2.37,6.26,10.74,1.55,26.8258333333333
2017-01-06 12:00:00,"12:00","N",2.61,3.3,6.51,1.28,24.6683333333333
2017-01-06 13:00:00,"13:00","N",3.46,3.01,4.01,1.61,23.7075
2017-01-06 14:00:00,"14:00","N",3.01,2.09,4,1.61,23.5408333333333
2017-01-06 15:00:00,"15:00","N",2.61,1.08,3.67,0.97,23.5091666666667
2017-01-06 16:00:00,"16:00","N",2,1,3.15,0.97,23.3458333333333
2017-01-06 17:00:00,"17:00","N",1.87,1.94,3.34,0.97,25.1233333333333
2017-01-06 18:00:00,"18:00","N",3.68,31.55,32.55,1.25,40.3933333333333
2017-01-06 19:00:00,"19:00","N",8.14,21.92,26.08,2,39.295
2017-01-06 20:00:00,"20:00","N",3.5,8.58,15.72,1.73,34.8758333333333
2017-01-06 21:00:00,"21:00","N",1.82,5.86,12.03,1,36.3608333333333
2017-01-06 22:00:00,"22:00","N",3.5,7.54,9.47,1,30.2958333333333
2017-01-06 23:00:00,"23:00","N",3.33,2.82,3.82,0.01,30.1625
2017-01-07 00:00:00,"24:00","N",2.61,1.11,2.11,0.01,29.4875
2017-01-07 01:00:00,"01:00","N",2.11,3.44,4.44,0.01,29.5458333333333
2017-01-07 02:00:00,"02:00","N",2.21,2.71,3.71,0.01,29.0516666666667
2017-01-07 03:00:00,"03:00","N",2.11,2.51,3.51,0.46,29.4858333333333
2017-01-07 04:00:00,"04:00","N",2.11,2.8,3.8,0.46,32.4533333333333
2017-01-07 05:00:00,"05:00","N",2.49,3.86,4.86,0.46,34.6183333333333
2017-01-07 06:00:00,"06:00","N",3.46,9.69,10.69,0.46,36.5833333333333
2017-01-07 07:00:00,"07:00","N",3.5,19.94,20.94,6,41.2791666666667
2017-01-07 08:00:00,"08:00","N",2.99,15.22,24.97,11.32,64.4033333333333
2017-01-07 09:00:00,"09:00","N",1,64.46,73.16,11.75,56.4158333333333
2017-01-07 10:00:00,"10:00","N",2,45.75,51.77,11.75,52.9433333333333
2017-01-07 11:00:00,"11:00","N",2,14.54,20.79,2,38.2225
2017-01-07 12:00:00,"12:00","N",3.17,6.14,12.13,1.09,33.6525
2017-01-07 13:00:00,"13:00","N",2,3.3,4.91,1,27.555
2017-01-07 14:00:00,"14:00","N",3.5,1.61,3,1,23.61
2017-01-07 15:00:00,"15:00","N",3.5,1,3,0.75,21.655
2017-01-07 16:00:00,"16:00","N",2.11,1,2.74,0.75,21.055
2017-01-07 17:00:00,"17:00","N",2,2.11,3.9,0.97,21.155
2017-01-07 18:00:00,"18:00","N",3.5,14.02,15.02,1.28,22.6425
2017-01-07 19:00:00,"19:00","N",8.11,18.47,20.46,1.61,25.6225
2017-01-07 20:00:00,"20:00","N",3.5,6.33,13.62,1.53,25.31
2017-01-07 21:00:00,"21:00","N",2,3.2,7.6,0.82,23.985
2017-01-07 22:00:00,"22:00","N",3.01,3.83,5.1,0.82,22.5983333333333
2017-01-07 23:00:00,"23:00","N",4.31,1.65,2.65,0.01,23.4333333333333
2017-01-08 00:00:00,"24:00","N",5.3,1.11,2.11,0.01,23.2491666666667
2017-01-08 01:00:00,"01:00","N",2.11,1,2.01,0.01,20.575
2017-01-08 02:00:00,"02:00","N",2.13,1,2.01,0.01,20.375
2017-01-08 03:00:00,"03:00","N",2.11,1,2.01,0.47,20.0566666666667
2017-01-08 04:00:00,"04:00","N",2,1,2,0.46,20.075
2017-01-08 05:00:00,"05:00","N",2.31,2,2.61,0.47,20.3925
2017-01-08 06:00:00,"06:00","N",3.5,2.9,3.58,0.47,20.7816666666667
2017-01-08 07:00:00,"07:00","N",7.87,8,7.55,2,21.7591666666667
2017-01-08 08:00:00,"08:00","N",2.75,7.35,18.08,4.22,21.81
2017-01-08 09:00:00,"09:00","N",2.11,5.24,12.75,2,21.8358333333333
2017-01-08 10:00:00,"10:00","N",2.11,4,7.63,2,21.025
2017-01-08 11:00:00,"11:00","N",3.5,2.9,4.01,2,21.1416666666667
2017-01-08 12:00:00,"12:00","N",3.5,2.31,3.97,2,20.2483333333333
2017-01-08 13:00:00,"13:00","N",3.46,2.11,3.69,2,20.1025
2017-01-08 14:00:00,"14:00","N",3.5,2.31,3,2,19.485
2017-01-08 15:00:00,"15:00","N",3.46,2.31,3,0.97,18.9875
2017-01-08 16:00:00,"16:00","N",2.31,2.11,3,0.97,18.4108333333333
2017-01-08 17:00:00,"17:00","N",2.11,2.31,2.61,0.97,18.93
2017-01-08 18:00:00,"18:00","N",3.5,13.73,14.8,1.67,20.7175
2017-01-08 19:00:00,"19:00","N",8.53,10,14.38,2,21.3575
2017-01-08 20:00:00,"20:00","N",3.98,3.2,8.16,2,21.5483333333333
2017-01-08 21:00:00,"21:00","N",3.5,3.1,5.23,2,21.2391666666667
2017-01-08 22:00:00,"22:00","N",5,2.61,4.11,1.59,20.2558333333333
2017-01-08 23:00:00,"23:00","N",10,3.2,3.2,0.01,18.8858333333333
2017-01-09 00:00:00,"24:00","N",8.61,2.6,3,0.01,17.8575
2017-01-09 01:00:00,"01:00","N",3.77,1.61,2.61,0.01,20.305
2017-01-09 02:00:00,"02:00","N",3.5,1.01,2.61,0.01,20.505
2017-01-09 03:00:00,"03:00","N",2.4,1.11,2.61,0.46,19.7608333333333
2017-01-09 04:00:00,"04:00","N",3,1.24,2.61,0.46,18.9908333333333
2017-01-09 05:00:00,"05:00","N",3.5,2.6,2.6,0.46,19.4016666666667
2017-01-09 06:00:00,"06:00","N",5,5,2.61,0.47,23.5225
2017-01-09 07:00:00,"07:00","N",14.95,41.8,24.22,4.22,28.4216666666667
2017-01-09 08:00:00,"08:00","N",3.55,10.3,17.78,4.22,25.235
2017-01-09 09:00:00,"09:00","N",3.5,4.71,4.71,3.71,23.2958333333333
2017-01-09 10:00:00,"10:00","N",3.46,2.41,2.61,2,21.525
2017-01-09 11:00:00,"11:00","N",25.01,2.41,2.61,2,20.605
2017-01-09 12:00:00,"12:00","N",29.87,2,3.48,2,17.9091666666667
2017-01-09 13:00:00,"13:00","N",10,2,3.25,2,18.0083333333333
2017-01-09 14:00:00,"14:00","N",3.95,2.11,3.25,2,17.6208333333333
2017-01-09 15:00:00,"15:00","N",3.5,1.61,3,0.97,16.59
2017-01-09 16:00:00,"16:00","N",2.99,1.11,3,0.97,16.5408333333333
2017-01-09 17:00:00,"17:00","N",2.29,1.81,3,0.97,15.4575
2017-01-09 18:00:00,"18:00","N",9.69,12.81,12.81,1.5,19.4266666666667
2017-01-09 19:00:00,"19:00","N",27.15,6,8,1,20.1766666666667
2017-01-09 20:00:00,"20:00","N",4.25,2.11,3,1,17.6375
2017-01-09 21:00:00,"21:00","N",3.5,2.11,3,1,15.0475
2017-01-09 22:00:00,"22:00","N",5,3.2,11,1,15.3458333333333
2017-01-09 23:00:00,"23:00","N",45,3.2,4.5,0.01,9.92833333333333
2017-01-10 00:00:00,"24:00","N",20.86,3,8.5,0.01,1.3
2017-01-10 01:00:00,"01:00","N",13.75,2.87,5,0.01,-1.355
2017-01-10 02:00:00,"02:00","N",10.1,2.6,5,0.01,-13.6125
2017-01-10 03:00:00,"03:00","N",5.25,2.6,5,0.01,-11.4816666666667
2017-01-10 04:00:00,"04:00","N",5.25,2.87,5,0.01,-6.44833333333333
2017-01-10 05:00:00,"05:00","N",12.95,4,5,0.01,-1.3375
2017-01-10 06:00:00,"06:00","N",31.21,22,21.13,0.01,2.6225
2017-01-10 07:00:00,"07:00","N",57.08,65.69,23.89,0.02,17.1483333333333
2017-01-10 08:00:00,"08:00","N",3.98,7.55,11.15,0.02,16.5483333333333
2017-01-10 09:00:00,"09:00","N",4.36,8.15,9.94,0.02,18.0241666666667
2017-01-10 10:00:00,"10:00","N",5.04,13.18,25.64,0.3,19.43
2017-01-10 11:00:00,"11:00","N",7.32,7.73,21.89,0.02,20.2833333333333
2017-01-10 12:00:00,"12:00","N",3.98,3.1,20.79,0.02,19.7733333333333
2017-01-10 13:00:00,"13:00","N",3.5,3.1,21.26,0.02,19.7108333333333
2017-01-10 14:00:00,"14:00","N",3.01,4.15,12.12,0.02,19.9025
2017-01-10 15:00:00,"15:00","N",3.42,3.1,9.1,0.01,21.0808333333333
2017-01-10 16:00:00,"16:00","N",1,2.91,10.01,0.01,21.8225
2017-01-10 17:00:00,"17:00","N",1,7.63,10.49,0.01,20.2
2017-01-10 18:00:00,"18:00","N",3.5,36.89,37.09,0.01,23.5775
2017-01-10 19:00:00,"19:00","N",6.19,19.3,21.3,0.01,22.68
2017-01-10 20:00:00,"20:00","N",3.01,3.16,6.96,0.01,19.8283333333333
2017-01-10 21:00:00,"21:00","N",3.37,3.2,15,0.01,19.3708333333333
2017-01-10 22:00:00,"22:00","N",5,5.77,28.1,0.01,22.1658333333333
2017-01-10 23:00:00,"23:00","N",20.54,22,25,0.01,19.5575
2017-01-11 00:00:00,"24:00","N",10.6,3.9,25,0.01,5.75
2017-01-11 01:00:00,"01:00","N",15,4,14,0.01,5.89416666666667
2017-01-11 02:00:00,"02:00","N",5,4,14,0.01,-0.370833333333333
2017-01-11 03:00:00,"03:00","N",5,4,14,0.01,-0.6525
2017-01-11 04:00:00,"04:00","N",5,4.1,14,0.01,-0.745
2017-01-11 05:00:00,"05:00","N",15,7,14,0.01,1.65
2017-01-11 06:00:00,"06:00","N",17.53,50,50,0.01,19.145
2017-01-11 07:00:00,"07:00","N",5.25,32.5,32.5,0.02,25.9341666666667
2017-01-11 08:00:00,"08:00","N",2.11,5,23.11,0.02,22.4358333333333
2017-01-11 09:00:00,"09:00","N",2.11,5,23.7,0.02,23.8283333333333
2017-01-11 10:00:00,"10:00","N",2,5,24.13,0.02,26.4583333333333
2017-01-11 11:00:00,"11:00","N",2.99,4,20.49,0.02,209.719166666667
2017-01-11 12:00:00,"12:00","N",3.01,3.3,21.32,0.02,29.9
2017-01-11 13:00:00,"13:00","N",2,3.23,20.46,0.02,27.4116666666667
2017-01-11 14:00:00,"14:00","N",2,3.3,31.69,0.02,30.755
2017-01-11 15:00:00,"15:00","N",2,3.1,20.18,0.01,26.6808333333333
2017-01-11 16:00:00,"16:00","N",0.75,2.75,9.17,0.01,27.9858333333333
2017-01-11 17:00:00,"17:00","N",0.5,3,5.75,0.01,22.9108333333333
2017-01-11 18:00:00,"18:00","N",2,22.04,24.04,0.01,24.5716666666667
2017-01-11 19:00:00,"19:00","N",2,10.5,12.5,0.01,27.275
2017-01-11 20:00:00,"20:00","N",2,3.2,15,0.01,20.0441666666667
2017-01-11 21:00:00,"21:00","N",2,3.1,16.45,0.01,19.925
2017-01-11 22:00:00,"22:00","N",3.5,3.2,16.15,0.01,18.2091666666667
2017-01-11 23:00:00,"23:00","N",8.24,3.2,65.01,0.01,12.8358333333333
2017-01-12 00:00:00,"24:00","N",11.56,3,40,0.01,2.035
2017-01-12 01:00:00,"01:00","N",13.53,4.52,10,0.01,-0.1575
2017-01-12 02:00:00,"02:00","N",8.61,4.4,10.01,0.01,-0.4075
2017-01-12 03:00:00,"03:00","N",5,4.7,10.01,0.3,-0.455
2017-01-12 04:00:00,"04:00","N",5,4.58,10.01,0.3,0.249166666666667
2017-01-12 05:00:00,"05:00","N",7.01,12,10.01,0.3,16.2033333333333
2017-01-12 06:00:00,"06:00","N",15,22,20,0.3,19.0966666666667
2017-01-12 07:00:00,"07:00","N",8.61,25,25,1.48,84.3141666666667
2017-01-12 08:00:00,"08:00","N",3.01,5.5,8.09,1.48,23.3833333333333
2017-01-12 09:00:00,"09:00","N",3.01,5,10.01,2,24.5641666666667
2017-01-12 10:00:00,"10:00","N",2.11,4.79,6.86,2,25.5033333333333
2017-01-12 11:00:00,"11:00","N",3.5,4.5,6.09,0.97,23.4916666666667
2017-01-12 12:00:00,"12:00","N",3.5,5.9,8.5,0.97,26.0575
2017-01-12 13:00:00,"13:00","N",3.46,4.5,7.46,0.97,28.1658333333333
2017-01-12 14:00:00,"14:00","N",2.61,6.11,9.25,1.48,31.3975
2017-01-12 15:00:00,"15:00","N",2.11,4.5,7.61,0.51,27.0425
2017-01-12 16:00:00,"16:00","N",1,3.3,8.3,0.5,22.095
2017-01-12 17:00:00,"17:00","N",1,5.1,8.38,0.5,20.335
2017-01-12 18:00:00,"18:00","N",3.78,27.26,29.25,0.5,20.8633333333333
2017-01-12 19:00:00,"19:00","N",3.5,12.88,14.88,0.5,21.0825
2017-01-12 20:00:00,"20:00","N",3.5,8.26,13.31,0.5,22.2
2017-01-12 21:00:00,"21:00","N",3.5,5.3,20.55,0.5,22.1658333333333
2017-01-12 22:00:00,"22:00","N",5,10,26,0.5,20.835
2017-01-12 23:00:00,"23:00","N",15,18.06,25,0.01,21.045
2017-01-13 00:00:00,"24:00","N",6.38,4.33,20.75,0.01,21.1483333333333
2017-01-13 01:00:00,"01:00","N",5,4,6.39,0.01,20.275
2017-01-13 02:00:00,"02:00","N",5,2.61,6,0.01,19.8025
2017-01-13 03:00:00,"03:00","N",3.5,2.73,6,0.3,19.7225
2017-01-13 04:00:00,"04:00","N",3.5,4,6,0.3,19.655
2017-01-13 05:00:00,"05:00","N",4.87,5.8,6,0.3,19.6125
2017-01-13 06:00:00,"06:00","N",8.63,16.8,17,0.3,20.43
2017-01-13 07:00:00,"07:00","N",6.89,23.09,23.09,1,20.405
2017-01-13 08:00:00,"08:00","N",3.01,3.5,6.88,1,20.445
2017-01-13 09:00:00,"09:00","N",2.61,4,5.82,0.97,20.1625
2017-01-13 10:00:00,"10:00","N",2.11,3.5,6.22,0.97,21
2017-01-13 11:00:00,"11:00","N",3.5,3.5,5.69,0.82,22.025
2017-01-13 12:00:00,"12:00","N",3.5,3.3,6.05,0.82,23.61
2017-01-13 13:00:00,"13:00","N",2.61,3.1,6.98,0.82,25.0766666666667
2017-01-13 14:00:00,"14:00","N",2.11,3.3,7.9,0.82,26.0525
2017-01-13 15:00:00,"15:00","N",2,3.3,8.17,0.5,23.1375
2017-01-13 16:00:00,"16:00","N",1,3.1,7.61,0.5,22.83
2017-01-13 17:00:00,"17:00","N",0.72,3.2,7.44,0.5,23.4408333333333
2017-01-13 18:00:00,"18:00","N",3.68,20.53,23.88,0.5,86.1608333333333
2017-01-13 19:00:00,"19:00","N",3.5,8.95,25,0.5,27.6175
2017-01-13 20:00:00,"20:00","N",3.01,3.2,8.51,0.5,29.9941666666667
2017-01-13 21:00:00,"21:00","N",3.01,3.1,10.76,0.5,91.7883333333333
2017-01-13 22:00:00,"22:00","N",3.98,3.2,16,0.5,122.755833333333
2017-01-13 23:00:00,"23:00","N",8.61,6.45,20.87,0.01,24.8133333333333
2017-01-14 00:00:00,"24:00","N",5,3,20.75,0.01,127.7075
2017-01-14 01:00:00,"01:00","N",3.44,4.55,9,0.01,483.025
2017-01-14 02:00:00,"02:00","N",2.99,2.61,6.35,0.01,31.3366666666667
2017-01-14 03:00:00,"03:00","N",2.61,2.79,5.71,0.47,24.35
2017-01-14 04:00:00,"04:00","N",2.61,3.97,4.8,0.47,24.6825
2017-01-14 05:00:00,"05:00","N",3.5,4.48,5.32,0.47,26.44
2017-01-14 06:00:00,"06:00","N",12.77,15,15,0.48,162.231666666667
2017-01-14 07:00:00,"07:00","N",15,32,22,0.82,24.135
2017-01-14 08:00:00,"08:00","N",3.5,5,10.47,0.82,24.6825
2017-01-14 09:00:00,"09:00","N",3.01,5,6.62,0.82,52.2808333333333
2017-01-14 10:00:00,"10:00","N",2,6.01,13.81,0.82,71.5533333333333
2017-01-14 11:00:00,"11:00","N",3.46,8.14,11.78,0.71,33.91
2017-01-14 12:00:00,"12:00","N",3.46,9.14,13.06,0.61,35.3758333333333
2017-01-14 13:00:00,"13:00","N",2.44,5,10.41,0.61,70.23
2017-01-14 14:00:00,"14:00","N",3.01,3.3,6.75,0.61,37.7075
2017-01-14 15:00:00,"15:00","N",2.11,3.3,6.75,0.5,34.1425
2017-01-14 16:00:00,"16:00","N",1,3.3,6.75,0.5,32.4225
2017-01-14 17:00:00,"17:00","N",0.5,3.5,5.85,0.5,30.3575
2017-01-14 18:00:00,"18:00","N",2.72,24.53,24.73,0.5,40.585
2017-01-14 19:00:00,"19:00","N",3.5,11.15,18.21,0.5,60.6841666666667
2017-01-14 20:00:00,"20:00","N",3.01,3.56,13.65,0.5,35.12
2017-01-14 21:00:00,"21:00","N",3.01,3.2,16.33,0.5,34.3366666666667
2017-01-14 22:00:00,"22:00","N",3.98,5.58,19.6,0.5,30.5983333333333
2017-01-14 23:00:00,"23:00","N",8.96,10,20,0.01,78.0416666666667
2017-01-15 00:00:00,"24:00","N",5,5.19,20.75,0.01,97.1275
2017-01-15 01:00:00,"01:00","N",4.53,11.8,12,0.01,61.9433333333333
2017-01-15 02:00:00,"02:00","N",3.64,8.61,9,0.01,186.499166666667
2017-01-15 03:00:00,"03:00","N",3.5,8.61,9,0.47,25.7358333333333
2017-01-15 04:00:00,"04:00","N",3.5,11.8,12,0.47,27.3075
2017-01-15 05:00:00,"05:00","N",8.99,12.1,12,0.47,35.8758333333333
2017-01-15 06:00:00,"06:00","N",13,75.01,21,0.47,155.1425
2017-01-15 07:00:00,"07:00","N",15,70.01,25,0.82,35.3066666666667
2017-01-15 08:00:00,"08:00","N",5.09,5,25,0.82,34.9841666666667
2017-01-15 09:00:00,"09:00","N",3.5,5.6,25,0.93,36.2358333333333
