"Delivery Date","Hour Ending","Repeated Hour Flag","REGDN","REGUP","RRS","NSPIN","total_lmp"
2015-01-02 17:00:00,"17:00","N",4.44,3.5,4.1,1,25.285
2015-01-02 18:00:00,"18:00","N",3,16.01,16.01,2.61,28.41
2015-01-02 19:00:00,"19:00","N",3,16.69,17.69,2.61,27.1875
2015-01-02 20:00:00,"20:00","N",3,5.26,8.96,1.17,28.1283333333333
2015-01-02 21:00:00,"21:00","N",3,4,7.09,1.26,26.905
2015-01-02 22:00:00,"22:00","N",9.11,3,5.08,1,25.4775
2015-01-02 23:00:00,"23:00","N",2.99,3.98,4.1,1,24.35
2015-01-03 00:00:00,"24:00","N",3.01,3.05,5.48,1,22.8033333333333
2015-01-03 01:00:00,"01:00","N",1,2.94,3,1,22.9975
2015-01-03 02:00:00,"02:00","N",0.5,1.45,3,1,22.825
2015-01-03 03:00:00,"03:00","N",1,1.7,2.16,1,22.535
2015-01-03 04:00:00,"04:00","N",1,1.24,3,1,22.3975
2015-01-03 05:00:00,"05:00","N",3.68,2.5,3,1,22.695
2015-01-03 06:00:00,"06:00","N",10.82,3,3,1,23.4375
2015-01-03 07:00:00,"07:00","N",16.68,5.21,5.21,1,24.2383333333333
2015-01-03 08:00:00,"08:00","N",7.75,4.62,4.62,1,25.4775
2015-01-03 09:00:00,"09:00","N",3.98,5.33,7,1,28.14
2015-01-03 10:00:00,"10:00","N",5.65,5.02,8.01,1,28.7733333333333
2015-01-03 11:00:00,"11:00","N",11.41,5,7.99,1,26.3325
2015-01-03 12:00:00,"12:00","N",3.81,3.64,5,1,23.7975
2015-01-03 13:00:00,"13:00","N",5.38,3,4,1,22.7983333333333
2015-01-03 14:00:00,"14:00","N",5.21,3,4,1,21.28
2015-01-03 15:00:00,"15:00","N",5.65,1.27,4,1,20.2725
2015-01-03 16:00:00,"16:00","N",5.39,1.31,4,1,19.49
2015-01-03 17:00:00,"17:00","N",4.52,2.5,3,1,19.1225
2015-01-03 18:00:00,"18:00","N",7.75,10,5.02,1,21.3808333333333
2015-01-03 19:00:00,"19:00","N",7.75,6,4.88,1,23.0475
2015-01-03 20:00:00,"20:00","N",5.65,3.7,4,1,22.79
2015-01-03 21:00:00,"21:00","N",3.46,3.62,4,1,22.435
2015-01-03 22:00:00,"22:00","N",9.03,3.06,4,1,22.1225
2015-01-03 23:00:00,"23:00","N",2.61,3,3,1,21.8225
2015-01-04 00:00:00,"24:00","N",3.87,2,3,1,20.8633333333333
2015-01-04 01:00:00,"01:00","N",2.16,1.61,1.61,1,20.3575
2015-01-04 02:00:00,"02:00","N",1,1.46,2,1,19.7975
2015-01-04 03:00:00,"03:00","N",1,1.7,2,1,19.5825
2015-01-04 04:00:00,"04:00","N",1,1.25,2,1,19.7625
2015-01-04 05:00:00,"05:00","N",4.33,2.33,2.33,1,19.89
2015-01-04 06:00:00,"06:00","N",15.09,3,3,1,20.835
2015-01-04 07:00:00,"07:00","N",14.49,5,4,1,21.385
2015-01-04 08:00:00,"08:00","N",8.11,3.45,3.45,1,21.995
2015-01-04 09:00:00,"09:00","N",3.27,4.3,4.54,1,22.1625
2015-01-04 10:00:00,"10:00","N",3.98,4.44,5.2,1,22.4975
2015-01-04 11:00:00,"11:00","N",10,3.73,5.8,1,22.8
2015-01-04 12:00:00,"12:00","N",3.01,3.22,5.1,1,22.915
2015-01-04 13:00:00,"13:00","N",2.61,3,4.49,1.02,22.25
2015-01-04 14:00:00,"14:00","N",2.61,3,4.21,1,21.745
2015-01-04 15:00:00,"15:00","N",2.61,2.11,3.88,1,21.24
2015-01-04 16:00:00,"16:00","N",2.11,2.5,3.5,1,20.8775
2015-01-04 17:00:00,"17:00","N",2.11,3,3.64,1,20.875
2015-01-04 18:00:00,"18:00","N",3,16.04,16.83,4.22,22.2833333333333
2015-01-04 19:00:00,"19:00","N",3,11.86,14.85,2.61,23.4775
2015-01-04 20:00:00,"20:00","N",2.98,5.26,9.02,2.61,23.8725
2015-01-04 21:00:00,"21:00","N",3,5,8.32,2.59,23.6875
2015-01-04 22:00:00,"22:00","N",4.52,5.23,8,2,22.7458333333333
2015-01-04 23:00:00,"23:00","N",3,4.32,6.29,1,21.665
2015-01-05 00:00:00,"24:00","N",3,3.68,5.17,1,20.8625
2015-01-05 01:00:00,"01:00","N",3.01,2.11,3,2,20.6025
2015-01-05 02:00:00,"02:00","N",2.11,1.8,3,2,20.2175
2015-01-05 03:00:00,"03:00","N",2.16,1.71,3,2,20.1325
2015-01-05 04:00:00,"04:00","N",2,2,3,2,20.395
2015-01-05 05:00:00,"05:00","N",3.67,3.11,4.61,2.11,20.755
2015-01-05 06:00:00,"06:00","N",5.05,8.91,8.91,6.2,22.2833333333333
2015-01-05 07:00:00,"07:00","N",3,77.48,75,35,25.6225
2015-01-05 08:00:00,"08:00","N",3,45.66,45.66,35,26.085
2015-01-05 09:00:00,"09:00","N",3,17.54,20.7,15,24.1441666666667
2015-01-05 10:00:00,"10:00","N",3,8.52,10.46,7.02,25
2015-01-05 11:00:00,"11:00","N",3.98,4.84,6.24,2.91,23.26
2015-01-05 12:00:00,"12:00","N",3.96,3.11,4,1,22.8808333333333
2015-01-05 13:00:00,"13:00","N",4.15,3.02,3.66,1.25,22.9408333333333
2015-01-05 14:00:00,"14:00","N",4.45,2.87,2.87,1,21.57
2015-01-05 15:00:00,"15:00","N",5.65,2.11,3,1,21.5833333333333
2015-01-05 16:00:00,"16:00","N",2.78,2.11,3,1,21.0566666666667
2015-01-05 17:00:00,"17:00","N",3.11,2.72,3.97,1,20.5383333333333
2015-01-05 18:00:00,"18:00","N",4.18,8.92,7.81,4.02,21.6483333333333
2015-01-05 19:00:00,"19:00","N",5.64,14.03,14.03,9.23,24.8625
2015-01-05 20:00:00,"20:00","N",3,5.42,7.79,2.92,25.6216666666667
2015-01-05 21:00:00,"21:00","N",3,5.51,6.92,3.51,25.7925
2015-01-05 22:00:00,"22:00","N",8.11,4.14,4.82,1.96,24.6225
2015-01-05 23:00:00,"23:00","N",3.01,3.03,4,1,23.27
2015-01-06 00:00:00,"24:00","N",2.99,2.65,4,1,22.7275
2015-01-06 01:00:00,"01:00","N",3.01,1.15,1.89,1,22.1583333333333
2015-01-06 02:00:00,"02:00","N",2.61,1.12,1.89,1,21.7908333333333
2015-01-06 03:00:00,"03:00","N",1.75,1.27,1.61,1,21.4466666666667
2015-01-06 04:00:00,"04:00","N",2.61,1.21,1.89,1,21.8841666666667
2015-01-06 05:00:00,"05:00","N",3.01,1.89,1.89,1,22.8183333333333
2015-01-06 06:00:00,"06:00","N",5.01,2.79,2.79,1,23.8641666666667
2015-01-06 07:00:00,"07:00","N",3,35.79,35.79,15,27.4041666666667
2015-01-06 08:00:00,"08:00","N",3,9.62,9.62,7.12,26.2008333333333
2015-01-06 09:00:00,"09:00","N",3,4.24,4.24,2.59,24.67
2015-01-06 10:00:00,"10:00","N",3.38,2.76,2.76,1.2,24.055
2015-01-06 11:00:00,"11:00","N",4.86,2.5,2.5,1.2,23.4
2015-01-06 12:00:00,"12:00","N",2.61,2.25,2.25,1,22.8425
2015-01-06 13:00:00,"13:00","N",3.11,1.61,1.61,1,21.805
2015-01-06 14:00:00,"14:00","N",3.78,2,2,1,21.4425
2015-01-06 15:00:00,"15:00","N",3.44,1.61,1.61,1,21.0325
2015-01-06 16:00:00,"16:00","N",2.51,1.61,1.61,1,20.93
2015-01-06 17:00:00,"17:00","N",2.61,2.26,2.26,1,21.2325
2015-01-06 18:00:00,"18:00","N",5.65,4.1,4.1,2.16,22.5125
2015-01-06 19:00:00,"19:00","N",5.65,6,6,3,23.88
2015-01-06 20:00:00,"20:00","N",3,3.8,4.1,2,23.8425
2015-01-06 21:00:00,"21:00","N",3.08,4,4,1.12,23.645
2015-01-06 22:00:00,"22:00","N",11.33,2.89,3,1,23.0075
2015-01-06 23:00:00,"23:00","N",3.11,3,3,1,22.385
2015-01-07 00:00:00,"24:00","N",2.89,2,2,1,21.2533333333333
2015-01-07 01:00:00,"01:00","N",1.67,1.55,1.61,1,19.6925
2015-01-07 02:00:00,"02:00","N",1,1.74,1.74,1,19.6325
2015-01-07 03:00:00,"03:00","N",0.5,1.79,1.79,1,19.76
2015-01-07 04:00:00,"04:00","N",1,1.75,1.75,1,19.45
2015-01-07 05:00:00,"05:00","N",3.08,2,2,1,19.38
2015-01-07 06:00:00,"06:00","N",14.05,3.99,3.99,1,20.215
2015-01-07 07:00:00,"07:00","N",12.43,30.55,10.05,1,21.0375
2015-01-07 08:00:00,"08:00","N",5.65,6,6,1,20.44
2015-01-07 09:00:00,"09:00","N",3.01,4.22,4.25,1,19.2858333333333
2015-01-07 10:00:00,"10:00","N",3.46,4,4.25,1,18.9733333333333
2015-01-07 11:00:00,"11:00","N",8.61,3,4.1,1,19.585
2015-01-07 12:00:00,"12:00","N",2.61,2.97,3.5,1,19.3425
2015-01-07 13:00:00,"13:00","N",3.11,2.5,3,1,18.5391666666667
2015-01-07 14:00:00,"14:00","N",3.11,2.5,3,1,17.835
2015-01-07 15:00:00,"15:00","N",3.41,2,3,1,17.395
2015-01-07 16:00:00,"16:00","N",2.41,1.72,2.56,1,15.8308333333333
2015-01-07 17:00:00,"17:00","N",2.11,2.8,3.41,1,17.4291666666667
2015-01-07 18:00:00,"18:00","N",3,16,16,1.04,20.1025
2015-01-07 19:00:00,"19:00","N",3,25.75,25.75,9.39,22.5908333333333
2015-01-07 20:00:00,"20:00","N",2.41,16.54,19.79,7.95,24.5975
2015-01-07 21:00:00,"21:00","N",2.61,12.96,16.21,1,26.9958333333333
2015-01-07 22:00:00,"22:00","N",3.07,9.55,12.79,1,26.6916666666667
2015-01-07 23:00:00,"23:00","N",3,8.59,10.59,1,24.4916666666667
2015-01-08 00:00:00,"24:00","N",3,5,7.28,1,23.2108333333333
2015-01-08 01:00:00,"01:00","N",3,1.29,2,1,23.1308333333333
2015-01-08 02:00:00,"02:00","N",2.61,1.36,3,1,23.2858333333333
2015-01-08 03:00:00,"03:00","N",2.11,1.35,3,1,23.635
2015-01-08 04:00:00,"04:00","N",2.35,1.36,3,1,24.18
2015-01-08 05:00:00,"05:00","N",3,2.61,3,2,25.205
2015-01-08 06:00:00,"06:00","N",4.93,17.74,17.76,5.57,29.0466666666667
2015-01-08 07:00:00,"07:00","N",4.62,115.05,108.66,60.01,35.2766666666667
2015-01-08 08:00:00,"08:00","N",3,83.77,85.77,47.32,31.37
2015-01-08 09:00:00,"09:00","N",3,23.83,27.46,13.56,30.205
2015-01-08 10:00:00,"10:00","N",3,12.81,14.07,4.59,29.25
2015-01-08 11:00:00,"11:00","N",3.28,6,6.83,4.36,29.265
2015-01-08 12:00:00,"12:00","N",4.43,3.11,3.41,1.61,25.65
2015-01-08 13:00:00,"13:00","N",4.8,3,3,1.2,24.79
2015-01-08 14:00:00,"14:00","N",5.07,2.58,2.58,1.2,24.1383333333333
2015-01-08 15:00:00,"15:00","N",6.19,2.13,2.13,1.2,23.4583333333333
2015-01-08 16:00:00,"16:00","N",3.89,2,2,1,23.715
2015-01-08 17:00:00,"17:00","N",4.97,2.35,2.35,1,24.2116666666667
2015-01-08 18:00:00,"18:00","N",5.65,7.91,7.91,3.35,27.675
2015-01-08 19:00:00,"19:00","N",3,15.87,15.87,4.22,29.1583333333333
2015-01-08 20:00:00,"20:00","N",3,8.22,9.51,4.22,28.3175
2015-01-08 21:00:00,"21:00","N",3,6.89,7.69,3.89,30.705
2015-01-08 22:00:00,"22:00","N",3.11,4.41,5.17,2.81,29.9375
2015-01-08 23:00:00,"23:00","N",3,4.05,4.05,2,25.5958333333333
2015-01-09 00:00:00,"24:00","N",3,3.15,3.15,1,24.745
2015-01-09 01:00:00,"01:00","N",2.11,2.5,3,1,23.425
2015-01-09 02:00:00,"02:00","N",2.11,2,2.61,1,22.65
2015-01-09 03:00:00,"03:00","N",2.11,1.29,1.79,1,22.285
2015-01-09 04:00:00,"04:00","N",2.11,1.61,1.73,1,21.8275
2015-01-09 05:00:00,"05:00","N",2.61,2.99,3,1,21.18
2015-01-09 06:00:00,"06:00","N",9.04,5,4.48,1,21.9
2015-01-09 07:00:00,"07:00","N",5.65,31.48,30.58,9,25.44
2015-01-09 08:00:00,"08:00","N",3,16.8,16.8,5.98,24.0683333333333
2015-01-09 09:00:00,"09:00","N",3,7.66,10.04,2.59,23.5083333333333
2015-01-09 10:00:00,"10:00","N",3,5,6.96,1.78,24.4775
2015-01-09 11:00:00,"11:00","N",4.5,5,6.79,1,24.9383333333333
2015-01-09 12:00:00,"12:00","N",3.21,3.75,3.75,1,25.7825
2015-01-09 13:00:00,"13:00","N",3.57,3.5,3.5,1,25.56
2015-01-09 14:00:00,"14:00","N",4.13,3.47,3.47,1,26.275
2015-01-09 15:00:00,"15:00","N",4.26,2.61,3,1,26.1391666666667
2015-01-09 16:00:00,"16:00","N",4.36,3,3,1,26.5558333333333
2015-01-09 17:00:00,"17:00","N",4.17,4,4.46,1,33.0966666666667
2015-01-09 18:00:00,"18:00","N",4,18.97,18.97,2.59,44.3191666666667
2015-01-09 19:00:00,"19:00","N",3.95,40.83,40.83,2.59,37.3366666666667
2015-01-09 20:00:00,"20:00","N",3,14.34,17.64,2.59,31.2491666666667
2015-01-09 21:00:00,"21:00","N",3.01,12.72,15.43,2.59,30.1208333333333
2015-01-09 22:00:00,"22:00","N",7.18,7.47,10,1,27.6216666666667
2015-01-09 23:00:00,"23:00","N",3,5.71,7.48,2.59,27.5641666666667
2015-01-10 00:00:00,"24:00","N",3,3.75,5.58,1.75,26.4958333333333
2015-01-10 01:00:00,"01:00","N",1.77,3.52,4.14,2.52,24.1116666666667
2015-01-10 02:00:00,"02:00","N",2.11,2.11,3.95,1.21,23.2975
2015-01-10 03:00:00,"03:00","N",2.02,2,3.8,1,26.845
2015-01-10 04:00:00,"04:00","N",2.11,2.11,3.93,1,27.3566666666667
2015-01-10 05:00:00,"05:00","N",2.8,3.93,3.93,1,27.655
2015-01-10 06:00:00,"06:00","N",7.19,5,5.09,1.18,23.9175
2015-01-10 07:00:00,"07:00","N",8.28,9.33,9.33,4.1,23.9841666666667
2015-01-10 08:00:00,"08:00","N",5.65,10.04,11.04,1.25,23.625
2015-01-10 09:00:00,"09:00","N",3,22.54,23.54,7.21,24.2333333333333
2015-01-10 10:00:00,"10:00","N",3,28.51,29.03,7.19,26.205
2015-01-10 11:00:00,"11:00","N",5.19,24.31,24.97,5,26.265
2015-01-10 12:00:00,"12:00","N",3,10.83,11.83,3.89,25.6616666666667
2015-01-10 13:00:00,"13:00","N",3,5,5.44,2.59,24.31
2015-01-10 14:00:00,"14:00","N",3.32,4.16,4.16,1.81,23.1025
2015-01-10 15:00:00,"15:00","N",4.16,3,3.93,1,22.455
2015-01-10 16:00:00,"16:00","N",2.61,3,3.93,1,22.6375
2015-01-10 17:00:00,"17:00","N",3.11,3.86,3.86,1,23.5375
2015-01-10 18:00:00,"18:00","N",3.26,8.37,8.37,4.37,26.4525
2015-01-10 19:00:00,"19:00","N",3,14,14,5,27.535
2015-01-10 20:00:00,"20:00","N",3,6.93,7.03,3.2,24.4075
2015-01-10 21:00:00,"21:00","N",3.01,5,5.24,2.24,25.0016666666667
2015-01-10 22:00:00,"22:00","N",7.42,5,5,1.39,25.935
2015-01-10 23:00:00,"23:00","N",3.54,4.49,4.49,1,24.825
2015-01-11 00:00:00,"24:00","N",3.46,3.3,3.3,1,23.1416666666667
2015-01-11 01:00:00,"01:00","N",1,3,3,1,23.2308333333333
2015-01-11 02:00:00,"02:00","N",1,2,2.83,1,22.7666666666667
2015-01-11 03:00:00,"03:00","N",0.94,2,2.83,1,22.77
2015-01-11 04:00:00,"04:00","N",1,2,2.61,1,22.8083333333333
2015-01-11 05:00:00,"05:00","N",3.56,2.54,2.8,1,22.7458333333333
2015-01-11 06:00:00,"06:00","N",75,3.82,3.93,1,23.615
2015-01-11 07:00:00,"07:00","N",28.91,12.65,5,1,32.1616666666667
2015-01-11 08:00:00,"08:00","N",8.68,5,5,1,27.0458333333333
2015-01-11 09:00:00,"09:00","N",5.65,5.83,5.83,1,65.2358333333333
2015-01-11 10:00:00,"10:00","N",5.65,7.66,7.66,1,75.6683333333333
2015-01-11 11:00:00,"11:00","N",29.6,8,8,1,26.6708333333333
2015-01-11 12:00:00,"12:00","N",3.98,5.18,5.18,1,25.9125
2015-01-11 13:00:00,"13:00","N",3.46,3.66,3.87,1,25.4075
2015-01-11 14:00:00,"14:00","N",3.63,3,3,1,24.02
2015-01-11 15:00:00,"15:00","N",3.92,2.43,2.85,1,22.9675
2015-01-11 16:00:00,"16:00","N",3.15,2.13,2.61,1,22.5475
2015-01-11 17:00:00,"17:00","N",3.17,2.72,2.72,1,22.73
2015-01-11 18:00:00,"18:00","N",8.61,6.7,6.7,1,24.245
2015-01-11 19:00:00,"19:00","N",10,11.13,11.13,1,24.47
2015-01-11 20:00:00,"20:00","N",5.65,6.02,6.02,1,23.8591666666667
2015-01-11 21:00:00,"21:00","N",5.65,5,5,1,23.7516666666667
2015-01-11 22:00:00,"22:00","N",10.88,3.86,4.06,1,22.4075
2015-01-11 23:00:00,"23:00","N",3.01,3.03,3.03,1,21.0558333333333
2015-01-12 00:00:00,"24:00","N",3.51,2.61,2.61,1,20.16
2015-01-12 01:00:00,"01:00","N",2.61,1.22,2.61,1,19.6875
2015-01-12 02:00:00,"02:00","N",2.11,1.38,2,1,19.4075
2015-01-12 03:00:00,"03:00","N",1,1.54,2,1,19.3175
2015-01-12 04:00:00,"04:00","N",1.18,1.56,2,1,18.5025
2015-01-12 05:00:00,"05:00","N",2.99,2,2,1,18.545
2015-01-12 06:00:00,"06:00","N",8.11,4,4,1,22.0066666666667
2015-01-12 07:00:00,"07:00","N",5.65,21.79,19.83,3,25.9733333333333
2015-01-12 08:00:00,"08:00","N",3,9.29,9.29,1,25.27
2015-01-12 09:00:00,"09:00","N",3,5,5.03,1,25.5175
2015-01-12 10:00:00,"10:00","N",3,4.93,4.93,1,25.0675
2015-01-12 11:00:00,"11:00","N",5.65,4,4,1,25.7708333333333
2015-01-12 12:00:00,"12:00","N",3.44,3.57,3.93,1,25.2991666666667
2015-01-12 13:00:00,"13:00","N",4.43,3,3,1,23.2558333333333
2015-01-12 14:00:00,"14:00","N",5.65,2.64,2.64,1,22.9525
2015-01-12 15:00:00,"15:00","N",5.65,2.11,2.11,1,22.3775
2015-01-12 16:00:00,"16:00","N",4.02,2.13,2.13,1,22.69
2015-01-12 17:00:00,"17:00","N",4.64,2.79,2.79,1,24.055
2015-01-12 18:00:00,"18:00","N",3,12.85,12.85,1,119.82
2015-01-12 19:00:00,"19:00","N",3,22.29,22.29,1,51.0633333333333
2015-01-12 20:00:00,"20:00","N",3,5.26,7.97,1,34.8033333333333
2015-01-12 21:00:00,"21:00","N",3,5.93,7.04,1,54.3283333333333
2015-01-12 22:00:00,"22:00","N",3.87,4,5.55,1,25.7925
2015-01-12 23:00:00,"23:00","N",3.01,4,4,1,24.6475
2015-01-13 00:00:00,"24:00","N",2.99,3,3,1,23.1333333333333
2015-01-13 01:00:00,"01:00","N",3.01,1.67,2.11,1,21.7325
2015-01-13 02:00:00,"02:00","N",2.11,2,2.11,1,21.325
2015-01-13 03:00:00,"03:00","N",1.29,2,2.11,1,21.6075
2015-01-13 04:00:00,"04:00","N",2.11,2,2.11,1,22.44
2015-01-13 05:00:00,"05:00","N",3.83,1.67,2.24,1,23.3158333333333
2015-01-13 06:00:00,"06:00","N",5.65,4,4,1,26.2483333333333
2015-01-13 07:00:00,"07:00","N",4.74,23.97,23.79,1,88.4316666666667
2015-01-13 08:00:00,"08:00","N",3,14.71,14.71,1,36.635
2015-01-13 09:00:00,"09:00","N",3,8.9,9.11,1,28.2175
2015-01-13 10:00:00,"10:00","N",3,7.08,7.09,1,74.3516666666667
2015-01-13 11:00:00,"11:00","N",3.95,5.83,6.14,1,65.6258333333333
2015-01-13 12:00:00,"12:00","N",5.49,4.33,4.96,1,37.1633333333333
2015-01-13 13:00:00,"13:00","N",4.2,3.33,3.99,1,34.2825
2015-01-13 14:00:00,"14:00","N",4.4,3.01,3.01,1,29.58
2015-01-13 15:00:00,"15:00","N",5.16,2.39,2.6,1,25.2566666666667
2015-01-13 16:00:00,"16:00","N",3.95,2.63,2.63,1,23.6541666666667
2015-01-13 17:00:00,"17:00","N",3.25,3.18,3.18,1,25.3125
2015-01-13 18:00:00,"18:00","N",3,13.29,13.29,1,39.4516666666667
2015-01-13 19:00:00,"19:00","N",3,30.12,30.12,1,30.265
2015-01-13 20:00:00,"20:00","N",3,11.19,15.03,1,30.1158333333333
2015-01-13 21:00:00,"21:00","N",3,6.99,9.87,1,30.545
2015-01-13 22:00:00,"22:00","N",3,4.89,6.86,1,27.1191666666667
2015-01-13 23:00:00,"23:00","N",3,4.74,4.74,1,24.78
2015-01-14 00:00:00,"24:00","N",3,3.26,3.26,1,23.7525
2015-01-14 01:00:00,"01:00","N",2.5,2.54,2.73,1,22.0433333333333
2015-01-14 02:00:00,"02:00","N",2.61,1.96,2.21,1,21.86
2015-01-14 03:00:00,"03:00","N",2.11,1.95,2.1,1,21.84
2015-01-14 04:00:00,"04:00","N",2.11,1.94,2.11,1,22.0175
2015-01-14 05:00:00,"05:00","N",2.31,3,3.25,1,22.8125
2015-01-14 06:00:00,"06:00","N",6.37,5.61,5.61,1,24.6558333333333
2015-01-14 07:00:00,"07:00","N",5.65,32.22,28.54,2.59,28.4508333333333
2015-01-14 08:00:00,"08:00","N",3,20.1,20.14,1.25,27.5583333333333
2015-01-14 09:00:00,"09:00","N",3,9.75,10.75,1,25.84
2015-01-14 10:00:00,"10:00","N",3,9.67,10.67,1,26.2525
2015-01-14 11:00:00,"11:00","N",3.98,6.21,7.21,1,26.9791666666667
2015-01-14 12:00:00,"12:00","N",3,4.45,5.03,1,25.12
2015-01-14 13:00:00,"13:00","N",3.37,3.43,3.93,1,24.255
2015-01-14 14:00:00,"14:00","N",3.79,3,3.37,1,24.1075
2015-01-14 15:00:00,"15:00","N",4.88,2.61,2.63,1,23.94
2015-01-14 16:00:00,"16:00","N",3,3,3.03,1,23.9525
2015-01-14 17:00:00,"17:00","N",3.3,3.77,3.92,1,24.9575
2015-01-14 18:00:00,"18:00","N",3,17.96,17.96,1.25,44.1366666666667
2015-01-14 19:00:00,"19:00","N",3,31.91,32.55,2.59,29.8175
2015-01-14 20:00:00,"20:00","N",3,11.39,15.31,1,28.0575
2015-01-14 21:00:00,"21:00","N",3,5.94,8.45,1,26.7825
2015-01-14 22:00:00,"22:00","N",3,5,6.91,1,25.1941666666667
2015-01-14 23:00:00,"23:00","N",3.39,4.93,5,1,23.8525
2015-01-15 00:00:00,"24:00","N",2.61,3,3.28,1,22.9733333333333
2015-01-15 01:00:00,"01:00","N",2.61,1.98,2,1,22.9425
2015-01-15 02:00:00,"02:00","N",2,1.41,2,1,22.1925
2015-01-15 03:00:00,"03:00","N",1.42,1.83,2,1,21.8025
2015-01-15 04:00:00,"04:00","N",2,1.45,2,1,21.575
2015-01-15 05:00:00,"05:00","N",3.03,2.05,2.05,1,22
2015-01-15 06:00:00,"06:00","N",6.94,4,4,1,23.7283333333333
2015-01-15 07:00:00,"07:00","N",6,28.32,28.32,1,27.1025
2015-01-15 08:00:00,"08:00","N",3,16.56,17.56,1,26.56
2015-01-15 09:00:00,"09:00","N",3,7.49,8.49,1,24.575
2015-01-15 10:00:00,"10:00","N",3,5.47,5.56,1,27.1716666666667
2015-01-15 11:00:00,"11:00","N",5.62,3.87,3.87,1,24.445
2015-01-15 12:00:00,"12:00","N",3.98,2.67,2.67,1,23.8566666666667
2015-01-15 13:00:00,"13:00","N",3.46,2.11,2.11,1,23.5325
2015-01-15 14:00:00,"14:00","N",3.98,2.11,2.11,1,22.6683333333333
2015-01-15 15:00:00,"15:00","N",3.71,1.18,2.11,1,21.9675
2015-01-15 16:00:00,"16:00","N",3.42,1.32,2,1,21.8775
2015-01-15 17:00:00,"17:00","N",3.19,2,2,1,22.0725
2015-01-15 18:00:00,"18:00","N",4.28,8,6.67,2.61,24.1908333333333
2015-01-15 19:00:00,"19:00","N",5.58,13.59,13.59,2.61,28.8825
2015-01-15 20:00:00,"20:00","N",3,5.51,8.42,1,29.5675
2015-01-15 21:00:00,"21:00","N",3,4.78,6.18,1,30.445
2015-01-15 22:00:00,"22:00","N",5.79,4,4.34,1,27.7658333333333
2015-01-15 23:00:00,"23:00","N",2.89,3.92,3.92,1,24.9175
2015-01-16 00:00:00,"24:00","N",3.11,3,3,1,23.6775
