"Delivery Date","Hour Ending","Repeated Hour Flag","REGDN","REGUP","RRS","NSPIN","total_lmp"
2011-01-04 00:00:00,"24:00:00","N",7.11,8.5,8.5,2.07,16.8575
2011-01-04 01:00:00,"1:00","N",6,5,5,2.12,18.56875
2011-01-04 02:00:00,"2:00","N",5.43,5,5,2.05,16.2375
2011-01-04 03:00:00,"3:00","N",5,3.43,4,2,16.26875
2011-01-04 04:00:00,"4:00","N",4.75,3.91,4,2,21.0025
2011-01-04 05:00:00,"5:00","N",7,4.65,4.66,2.03,23.75625
2011-01-04 06:00:00,"6:00","N",7,8.06,8.06,2.65,30.34375
2011-01-04 07:00:00,"7:00","N",4.43,25,10,2.88,39.71875
2011-01-04 08:00:00,"8:00","N",7.47,10,10,2.88,40.29625
2011-01-04 09:00:00,"9:00","N",4,10.43,10.43,2.88,34.7525
2011-01-04 10:00:00,"10:00","N",7.56,6,5.5,2.88,42.0375
2011-01-04 11:00:00,"11:00","N",4.5,4.14,4.48,2.76,39.2575
2011-01-04 12:00:00,"12:00","N",4,4,4,2.73,35.97
2011-01-04 13:00:00,"13:00","N",3.77,4,4,2.7,31.825
2011-01-04 14:00:00,"14:00","N",4.1,3.44,4,2.54,30.7075
2011-01-04 15:00:00,"15:00","N",3.43,3.43,4,2.56,28.9475
2011-01-04 16:00:00,"16:00","N",3.77,4,4,2.57,27.9175
2011-01-04 17:00:00,"17:00","N",5.43,4.5,4.5,2.53,28.3725
2011-01-04 18:00:00,"18:00","N",4.53,14.21,5.9,3.08,30.39375
2011-01-04 19:00:00,"19:00","N",12.5,26.55,15.4,4.25,35.6
2011-01-04 20:00:00,"20:00","N",3.43,10.43,8.96,3.03,34.6475
2011-01-04 21:00:00,"21:00","N",3,7.55,5.77,2.47,31.6575
2011-01-04 22:00:00,"22:00","N",4.12,4.99,4.99,2.33,28.06625
2011-01-04 23:00:00,"23:00","N",7.37,7.43,7.43,2.31,23.26375
2011-01-05 00:00:00,"24:00:00","N",8.43,9.1,9.75,2.24,21.34375
2011-01-05 01:00:00,"1:00","N",12.42,5,5,2.27,19.835
2011-01-05 02:00:00,"2:00","N",7.11,5,5,2.2,19.4925
2011-01-05 03:00:00,"3:00","N",5,5,5,2.17,18.38
2011-01-05 04:00:00,"4:00","N",5,5,5,2.18,18.9575
2011-01-05 05:00:00,"5:00","N",12.74,6,6,2.5,21.63375
2011-01-05 06:00:00,"6:00","N",10,10,10,2.48,24.65
2011-01-05 07:00:00,"7:00","N",4,26.92,16,2.55,439.07875
2011-01-05 08:00:00,"8:00","N",7.72,14,15.22,3,243.51125
2011-01-05 09:00:00,"9:00","N",4,15,15,3,32.58
2011-01-05 10:00:00,"10:00","N",8.43,10,10.26,3,37.2375
2011-01-05 11:00:00,"11:00","N",6.43,5,6.34,3,49.805
2011-01-05 12:00:00,"12:00","N",4.5,4.7,5.47,2.55,41.47625
2011-01-05 13:00:00,"13:00","N",3.46,5.41,5.41,2.55,33.3475
2011-01-05 14:00:00,"14:00","N",3.43,3.91,4.43,2.47,30.7075
2011-01-05 15:00:00,"15:00","N",4.2,4.61,4.67,2.55,30.17
2011-01-05 16:00:00,"16:00","N",4.05,5,5,2.55,31.645
2011-01-05 17:00:00,"17:00","N",5.43,4.5,4.5,2.5,31.395
2011-01-05 18:00:00,"18:00","N",7.11,14.21,10.21,3.04,33.3025
2011-01-05 19:00:00,"19:00","N",13.43,29.82,28.82,2.27,385.35625
2011-01-05 20:00:00,"20:00","N",4,13.15,13.15,2.56,38.70125
2011-01-05 21:00:00,"21:00","N",3.43,10,10,2.74,43.085
2011-01-05 22:00:00,"22:00","N",6.74,4.59,4.57,2.48,36.2875
2011-01-05 23:00:00,"23:00","N",15,7.24,7.24,2.5,43.50875
2011-01-06 00:00:00,"24:00:00","N",10,8,8.21,2.44,40.3325
2011-01-06 01:00:00,"1:00","N",10,6,6,2.23,31.6475
2011-01-06 02:00:00,"2:00","N",8,6,6,2.2,29.1175
2011-01-06 03:00:00,"3:00","N",6,5,5,2.21,27.2925
2011-01-06 04:00:00,"4:00","N",6,5.43,5.43,2.24,31.67125
2011-01-06 05:00:00,"5:00","N",7.19,5.67,5.97,2.62,638.11375
2011-01-06 06:00:00,"6:00","N",7,8.06,8.06,2.66,32.81125
2011-01-06 07:00:00,"7:00","N",4,26.02,24.16,2.56,48.145
2011-01-06 08:00:00,"8:00","N",7.95,15.6,15.6,3,43.64375
2011-01-06 09:00:00,"9:00","N",4,11.12,11.12,3,34.5525
2011-01-06 10:00:00,"10:00","N",8.77,6.91,6.91,3,33.985
2011-01-06 11:00:00,"11:00","N",4.53,4.44,4.45,3,33.2625
2011-01-06 12:00:00,"12:00","N",4.53,3.77,3.77,2.41,30.57
2011-01-06 13:00:00,"13:00","N",3.7,3.76,3.76,2.36,28.42
2011-01-06 14:00:00,"14:00","N",5,3.76,3.76,2.33,26.81
2011-01-06 15:00:00,"15:00","N",3.43,3.76,3.76,2.33,25.1875
2011-01-06 16:00:00,"16:00","N",3.43,3.76,3.76,2.3,24.78
2011-01-06 17:00:00,"17:00","N",5.3,4.5,4.5,2.35,24.835
2011-01-06 18:00:00,"18:00","N",6.08,13.75,9.47,3,28.145
2011-01-06 19:00:00,"19:00","N",13.11,32.8,31.8,2.23,36.83125
2011-01-06 20:00:00,"20:00","N",3.43,13.94,13.94,2.47,35.145
2011-01-06 21:00:00,"21:00","N",3,9.49,9.49,2.36,34.22875
2011-01-06 22:00:00,"22:00","N",4,8.94,8.95,2.43,36.00375
2011-01-06 23:00:00,"23:00","N",5.61,7.44,7.44,2.39,34.26625
2011-01-07 00:00:00,"24:00:00","N",7.52,7.43,7.43,2.31,25.97125
2011-01-07 01:00:00,"1:00","N",9,7.46,7.46,2.25,23.7575
2011-01-07 02:00:00,"2:00","N",7.11,6,6,2.25,23.2525
2011-01-07 03:00:00,"3:00","N",6,3.7,4.2,2.2,23.585
2011-01-07 04:00:00,"4:00","N",6,4.21,4.21,2.21,23.59
2011-01-07 05:00:00,"5:00","N",7,5.07,5.07,3.89,22.8875
2011-01-07 06:00:00,"6:00","N",7.98,8.66,8.66,4.61,26.57375
2011-01-07 07:00:00,"7:00","N",4,33.11,29,8.11,1097.175
2011-01-07 08:00:00,"8:00","N",8.39,22.54,25.79,8.11,36.67375
2011-01-07 09:00:00,"9:00","N",4.2,17.42,17.42,8.04,32.605
2011-01-07 10:00:00,"10:00","N",8.67,8.35,10.43,6.11,31.2975
2011-01-07 11:00:00,"11:00","N",4.53,5.39,6.36,5.3,30.49
2011-01-07 12:00:00,"12:00","N",4.53,4.7,5.2,3.7,28.355
2011-01-07 13:00:00,"13:00","N",3.43,5.5,5.66,3.66,28.47625
2011-01-07 14:00:00,"14:00","N",3.57,4.48,5,3,27.955
2011-01-07 15:00:00,"15:00","N",3.43,4.65,4.71,2.71,26.785
2011-01-07 16:00:00,"16:00","N",3.68,6.65,6.65,4.65,25.8025
2011-01-07 17:00:00,"17:00","N",4,7,7,4.99,24.0625
2011-01-07 18:00:00,"18:00","N",5.43,19.84,19.84,6.11,25.20125
2011-01-07 19:00:00,"19:00","N",14.18,36,36,4.99,27.56375
2011-01-07 20:00:00,"20:00","N",3.43,20.86,21.36,5.19,23.47375
2011-01-07 21:00:00,"21:00","N",2.5,15,15,2.4,23.07
2011-01-07 22:00:00,"22:00","N",6.28,11,11.25,2.4,23.595
2011-01-07 23:00:00,"23:00","N",10.89,9.19,9.19,4.71,23.225
2011-01-08 00:00:00,"24:00:00","N",7.97,7.43,7.43,2.31,22.5625
2011-01-08 01:00:00,"1:00","N",7.13,8.09,8.1,2.52,23.015
2011-01-08 02:00:00,"2:00","N",6,8.95,8.95,2.55,22.8875
2011-01-08 03:00:00,"3:00","N",4.46,5.39,5.39,2.55,23.1075
2011-01-08 04:00:00,"4:00","N",4.45,5.39,5.39,2.55,23.6375
2011-01-08 05:00:00,"5:00","N",6.07,5.68,5.98,3.98,24.9575
2011-01-08 06:00:00,"6:00","N",9,12.88,12.88,5.21,27.2275
2011-01-08 07:00:00,"7:00","N",5.84,26,24.12,5.11,29.2525
2011-01-08 08:00:00,"8:00","N",10.47,22.84,22.84,5.11,33.03
2011-01-08 09:00:00,"9:00","N",7.39,25,25,5.11,38.39125
2011-01-08 10:00:00,"10:00","N",12.5,16,16,5,34.7875
2011-01-08 11:00:00,"11:00","N",4.5,9.46,10.43,3.78,30.95125
2011-01-08 12:00:00,"12:00","N",4.39,5.48,6,4.62,28.745
2011-01-08 13:00:00,"13:00","N",3.39,5.43,5.43,3.43,26.5525
2011-01-08 14:00:00,"14:00","N",3.39,4.29,4.81,2.82,22.9675
2011-01-08 15:00:00,"15:00","N",3.39,4.63,4.69,2.69,21.835
2011-01-08 16:00:00,"16:00","N",3.39,5.07,5.07,3.07,20.3925
2011-01-08 17:00:00,"17:00","N",4.5,8,8,4.06,20.885
2011-01-08 18:00:00,"18:00","N",7.65,24.29,24.29,5.21,24.395
2011-01-08 19:00:00,"19:00","N",13.11,37.95,37.95,5,27.9
2011-01-08 20:00:00,"20:00","N",6.59,23.52,23.52,3.4,26.385
2011-01-08 21:00:00,"21:00","N",3,19.65,19.65,5.11,24.8275
2011-01-08 22:00:00,"22:00","N",3.64,11,11,4.74,24.1175
2011-01-08 23:00:00,"23:00","N",4.5,9.73,10.63,4.71,22.27875
2011-01-09 00:00:00,"24:00:00","N",5,8.51,8.51,2.34,18.47
2011-01-09 01:00:00,"1:00","N",7.95,9.87,10,5.21,16.275
2011-01-09 02:00:00,"2:00","N",6.39,9,9,5.21,18.2725
2011-01-09 03:00:00,"3:00","N",6,7.67,8,5.11,16.18
2011-01-09 04:00:00,"4:00","N",5.97,7.92,8,5.11,16.6475
2011-01-09 05:00:00,"5:00","N",7.11,6.81,7.11,5.11,19.6725
2011-01-09 06:00:00,"6:00","N",11.15,13.74,13.74,5.41,21.735
2011-01-09 07:00:00,"7:00","N",6.39,23.03,21.11,5.41,22.7575
2011-01-09 08:00:00,"8:00","N",9.14,16,16,5.41,23.0075
2011-01-09 09:00:00,"9:00","N",6.75,16.56,16.56,5.41,26.25875
2011-01-09 10:00:00,"10:00","N",10.5,17.91,17.92,5.41,28.4625
2011-01-09 11:00:00,"11:00","N",5.09,13.64,14.72,5.21,29.305
2011-01-09 12:00:00,"12:00","N",4.41,9.04,10,5.21,31.365
2011-01-09 13:00:00,"13:00","N",3.39,7.57,7.68,5.21,32.5875
2011-01-09 14:00:00,"14:00","N",3.4,6.62,7.13,5.21,33.36
2011-01-09 15:00:00,"15:00","N",3.03,5.06,5.11,5.11,31.77875
2011-01-09 16:00:00,"16:00","N",3.39,7.33,7.34,5.31,30.725
2011-01-09 17:00:00,"17:00","N",5.03,10.92,11,8.85,31.57875
2011-01-09 18:00:00,"18:00","N",8.58,26.27,26.27,7.5,33.80125
2011-01-09 19:00:00,"19:00","N",10.5,40,40,13.02,35.37125
2011-01-09 20:00:00,"20:00","N",7.58,26.18,30.74,13.02,35.9225
2011-01-09 21:00:00,"21:00","N",4.5,23.68,23.68,13.22,31.49125
2011-01-09 22:00:00,"22:00","N",4.5,14.16,14.79,5.41,28.145
2011-01-09 23:00:00,"23:00","N",4.87,14.58,14.66,5.31,24.03875
2011-01-10 00:00:00,"24:00:00","N",5.14,16.05,16.05,5.31,23.29
2011-01-10 01:00:00,"1:00","N",5.6,5.64,5.32,2.67,24.10125
2011-01-10 02:00:00,"2:00","N",4,5,4.41,2.3,24.125
2011-01-10 03:00:00,"3:00","N",2.57,3.94,3.94,2,23.67
2011-01-10 04:00:00,"4:00","N",2.5,4,4,2.02,24.51
2011-01-10 05:00:00,"5:00","N",5.39,5.76,5.76,3.11,25.6275
2011-01-10 06:00:00,"6:00","N",5.1,14.91,14.91,2.9,27.86875
2011-01-10 07:00:00,"7:00","N",4.2,35.29,33.38,5.21,34.4275
2011-01-10 08:00:00,"8:00","N",7.11,27.34,32.19,5.21,38.62
2011-01-10 09:00:00,"9:00","N",3.89,17.12,17.12,2.94,37.0325
2011-01-10 10:00:00,"10:00","N",6.96,13.62,13.62,2.5,37.1375
2011-01-10 11:00:00,"11:00","N",4.5,5.39,6.36,2.66,36.775
2011-01-10 12:00:00,"12:00","N",4.39,4.97,5.01,2.75,35.9325
2011-01-10 13:00:00,"13:00","N",3.39,5.43,5.43,2.84,37.4125
2011-01-10 14:00:00,"14:00","N",3.39,4.61,4.92,2.92,36.3925
2011-01-10 15:00:00,"15:00","N",3,4.66,4.7,2.7,35.5975
2011-01-10 16:00:00,"16:00","N",3,5.7,5.11,2.98,34.095
2011-01-10 17:00:00,"17:00","N",4.39,10.9,10.9,2.95,32.795
2011-01-10 18:00:00,"18:00","N",4.55,17.7,17.7,3.51,35.44625
2011-01-10 19:00:00,"19:00","N",7.11,43.26,43.26,5.21,36.21625
2011-01-10 20:00:00,"20:00","N",4.98,16,18.56,3.24,34.58625
2011-01-10 21:00:00,"21:00","N",3,13.63,13.63,2.13,33.28875
2011-01-10 22:00:00,"22:00","N",3.33,7,7.63,2.19,30.4075
2011-01-10 23:00:00,"23:00","N",4.74,8.28,8.83,2.8,27.5375
2011-01-11 00:00:00,"24:00:00","N",4.5,7,7,2.86,24.045
2011-01-11 01:00:00,"1:00","N",4.97,6.11,5.31,2.5,25.2225
2011-01-11 02:00:00,"2:00","N",3.6,6.11,5.11,2.11,24.445
2011-01-11 03:00:00,"3:00","N",2.51,4.23,4.23,2.01,23.71125
2011-01-11 04:00:00,"4:00","N",2.5,4.61,4.61,2.02,26.83125
2011-01-11 05:00:00,"5:00","N",4.2,5.35,5.35,3.35,26.915
2011-01-11 06:00:00,"6:00","N",5.23,11.17,12.67,5.21,35.26
2011-01-11 07:00:00,"7:00","N",4.2,37,36,5.6,48.9625
2011-01-11 08:00:00,"8:00","N",6.45,19.28,31.87,5.41,67.02875
2011-01-11 09:00:00,"9:00","N",4.2,15.89,20.86,2,42.04625
2011-01-11 10:00:00,"10:00","N",7.15,11.27,13.35,2.02,41.20875
2011-01-11 11:00:00,"11:00","N",4,3.46,4.76,2.11,40.18
2011-01-11 12:00:00,"12:00","N",4.18,4,4,2.13,38.9275
2011-01-11 13:00:00,"13:00","N",3,4,4,2.12,35.16
2011-01-11 14:00:00,"14:00","N",3,3.6,4,2.14,33.2475
2011-01-11 15:00:00,"15:00","N",3,4,4,2.09,30.6875
2011-01-11 16:00:00,"16:00","N",3,4.9,4.23,2.11,29.5775
2011-01-11 17:00:00,"17:00","N",4.25,8,8,2.18,30.7525
2011-01-11 18:00:00,"18:00","N",6.23,18.84,18.84,5.11,35.7475
2011-01-11 19:00:00,"19:00","N",9.3,35.54,35.73,5.31,44.0075
2011-01-11 20:00:00,"20:00","N",6.02,15.37,24.96,5.21,45.1225
2011-01-11 21:00:00,"21:00","N",3,16.04,17.78,2.28,44.295
2011-01-11 22:00:00,"22:00","N",3,10.78,11.8,2.46,38.375
2011-01-11 23:00:00,"23:00","N",4.5,8.29,10,2.74,35.0475
2011-01-12 00:00:00,"24:00:00","N",3,10.95,10.95,2.8,32.535
2011-01-12 01:00:00,"1:00","N",3.47,5.11,5,2.16,31.8925
2011-01-12 02:00:00,"2:00","N",3,4.25,4.25,2.16,30.295
2011-01-12 03:00:00,"3:00","N",2.5,3,4.17,2.17,30.46875
2011-01-12 04:00:00,"4:00","N",2.5,4.49,4.49,2.16,31.2025
2011-01-12 05:00:00,"5:00","N",3,5.35,5.35,2.11,32.76125
2011-01-12 06:00:00,"6:00","N",3,12.48,12.48,2.04,34.1025
2011-01-12 07:00:00,"7:00","N",2.96,49.83,48.83,10,44.17875
2011-01-12 08:00:00,"8:00","N",4.97,22.93,28.69,8,45.21125
2011-01-12 09:00:00,"9:00","N",3,21.57,21.57,7.31,38.445
2011-01-12 10:00:00,"10:00","N",3,10.11,10.11,3.43,36.09
2011-01-12 11:00:00,"11:00","N",3,5,5.08,3.08,35.22125
2011-01-12 12:00:00,"12:00","N",3,4.19,4.21,2.21,33.80125
2011-01-12 13:00:00,"13:00","N",2.55,4,4,3.82,31.8125
2011-01-12 14:00:00,"14:00","N",2.5,3.6,3.91,3.9,30.68625
2011-01-12 15:00:00,"15:00","N",2.5,3.91,3.91,3.07,29.78625
2011-01-12 16:00:00,"16:00","N",2.5,4.5,4.5,3.06,29.755
2011-01-12 17:00:00,"17:00","N",2,6.75,6.83,4.83,31.505
2011-01-12 18:00:00,"18:00","N",3,17.5,17.5,7.11,37.09625
2011-01-12 19:00:00,"19:00","N",6.23,34.46,34.46,7.41,40.725
2011-01-12 20:00:00,"20:00","N",3,15,24.11,7.11,39.7775
2011-01-12 21:00:00,"21:00","N",3,13.76,14.4,6.91,38.88625
2011-01-12 22:00:00,"22:00","N",3,6.61,7.63,2.7,35.775
2011-01-12 23:00:00,"23:00","N",4.5,7.49,9.2,3.69,33.4825
2011-01-13 00:00:00,"24:00:00","N",3,9.35,10,3.75,29.79875
2011-01-13 01:00:00,"1:00","N",3,6,6,4,29.2975
2011-01-13 02:00:00,"2:00","N",2.6,6,6,4,29.1025
2011-01-13 03:00:00,"3:00","N",2.5,3,5.11,3.11,29.14
2011-01-13 04:00:00,"4:00","N",2.5,3,5.43,3.43,29.0625
2011-01-13 05:00:00,"5:00","N",3,3,5.97,3.97,29.2975
2011-01-13 06:00:00,"6:00","N",4.23,10.74,10.74,8.74,31.54375
2011-01-13 07:00:00,"7:00","N",3,46,43.54,10.41,39.07875
2011-01-13 08:00:00,"8:00","N",5.23,22.15,36.06,10.41,40.94125
2011-01-13 09:00:00,"9:00","N",3.11,15.64,17.56,4.14,35.1575
2011-01-13 10:00:00,"10:00","N",4.47,8.43,8.13,4,37.13
2011-01-13 11:00:00,"11:00","N",3.81,4.25,6.51,4,34.935
2011-01-13 12:00:00,"12:00","N",3,4.24,5.33,4,35.41
2011-01-13 13:00:00,"13:00","N",3,4,4,4,33.945
2011-01-13 14:00:00,"14:00","N",2.5,3.36,3.91,3.91,33.08125
2011-01-13 15:00:00,"15:00","N",2.5,3.24,3.91,3.91,31.64625
2011-01-13 16:00:00,"16:00","N",2.5,3.91,3.91,3.91,30.61
2011-01-13 17:00:00,"17:00","N",2.5,5,6.39,4.39,31.5275
2011-01-13 18:00:00,"18:00","N",4.5,15,15,10.41,37.3825
2011-01-13 19:00:00,"19:00","N",11.23,27.58,30,10.41,45.6025
2011-01-13 20:00:00,"20:00","N",5.8,13.21,21.52,10.11,38.50375
2011-01-13 21:00:00,"21:00","N",3,12.18,15.57,10.11,37.6375
2011-01-13 22:00:00,"22:00","N",3,6.11,7.13,4.74,33.77375
2011-01-13 23:00:00,"23:00","N",3.65,7.52,10.05,7.62,32.445
2011-01-14 00:00:00,"24:00:00","N",2.5,6.97,8.18,4,29.01375
2011-01-14 01:00:00,"1:00","N",4.23,6.11,6.11,4,28.1975
2011-01-14 02:00:00,"2:00","N",3,6,6,4,27.9825
2011-01-14 03:00:00,"3:00","N",2.5,4.95,5.11,4,27.7575
2011-01-14 04:00:00,"4:00","N",2.5,5.11,5.11,4,28.20875
2011-01-14 05:00:00,"5:00","N",4.2,5.51,5.97,4.97,28.7175
2011-01-14 06:00:00,"6:00","N",6.15,9.65,12.56,5.31,28.62625
2011-01-14 07:00:00,"7:00","N",4.2,42.02,41.02,10.46,32.9175
2011-01-14 08:00:00,"8:00","N",8.23,28.37,35.24,11.46,34.13375
2011-01-14 09:00:00,"9:00","N",6.3,16.3,20.28,5.41,32.735
2011-01-14 10:00:00,"10:00","N",8.7,10.44,14.39,4,34.09
2011-01-14 11:00:00,"11:00","N",4.5,5.19,8.04,4,36.8575
2011-01-14 12:00:00,"12:00","N",3.02,5.48,6.88,4,36.005
2011-01-14 13:00:00,"13:00","N",3,5.44,5.66,4,33.3475
2011-01-14 14:00:00,"14:00","N",3,3.66,4.4,4,30.7625
2011-01-14 15:00:00,"15:00","N",3,4.21,4.68,4,28.81
2011-01-14 16:00:00,"16:00","N",3,6,6,4,29.5275
2011-01-14 17:00:00,"17:00","N",3,6.15,6.9,4.9,30.2175
2011-01-14 18:00:00,"18:00","N",7.05,16.47,16.47,10.52,32.68375
2011-01-14 19:00:00,"19:00","N",12,30.17,31.34,13.02,35.0675
2011-01-14 20:00:00,"20:00","N",7.11,12,17.98,5.31,33.37
2011-01-14 21:00:00,"21:00","N",2.5,15.5,15.59,5.21,32.22125
2011-01-14 22:00:00,"22:00","N",4.3,12.09,13.11,5.11,32.7725
2011-01-14 23:00:00,"23:00","N",4.87,11.15,12.05,5.21,33.72
2011-01-15 00:00:00,"24:00:00","N",4.23,12.21,12.29,4,30.9825
2011-01-15 01:00:00,"1:00","N",4.38,7.46,7.7,3,31.6275
2011-01-15 02:00:00,"2:00","N",4.23,7,7,3,30.6575
2011-01-15 03:00:00,"3:00","N",3,3,4.32,2.32,29.045
2011-01-15 04:00:00,"4:00","N",3.22,3,4.32,2.32,28.695
2011-01-15 05:00:00,"5:00","N",4.5,4.42,4.42,2.42,29.72875
2011-01-15 06:00:00,"6:00","N",7.24,10.54,10.54,2.55,32.155
2011-01-15 07:00:00,"7:00","N",5.23,28.7,27.7,5.21,30.04
2011-01-15 08:00:00,"8:00","N",7.13,10.76,15.85,5.21,32.915
2011-01-15 09:00:00,"9:00","N",5.41,19.26,19.34,3.5,39.4825
2011-01-15 10:00:00,"10:00","N",7.18,10.88,12.96,3,52.205
2011-01-15 11:00:00,"11:00","N",4,4.44,6.36,3,44.33
2011-01-15 12:00:00,"12:00","N",4,4.24,5,3,37.2075
2011-01-15 13:00:00,"13:00","N",3.86,5,5,3,33.24125
2011-01-15 14:00:00,"14:00","N",4,3.38,4.34,3,32.33125
2011-01-15 15:00:00,"15:00","N",4.23,3.42,4.5,2.9,29.3575
2011-01-15 16:00:00,"16:00","N",4.13,5,5,3,28.2625
2011-01-15 17:00:00,"17:00","N",4.25,6.6,6.6,3.75,28.31
2011-01-15 18:00:00,"18:00","N",5,17,17,4.25,32.88875
2011-01-15 19:00:00,"19:00","N",13.11,32,32,4.75,35.02375
2011-01-15 20:00:00,"20:00","N",7,13.8,19.77,3.95,37.91875
